cliente_id,genero,edad,pais,ciudad,segmento_de_cliente,meses_permanencia,canal_de_registro,tipo_contrato,conexiones_mensuales,dias_activos_semanales,promedio_conexion,caracteristicas_usadas,tasa_crecimiento_uso,ultima_conexion,cuota_mensual,ingresos_totales,metodo_de_pago,errores_de_pago,descuento_aplicado,aumento_ultimos_3_meses,tickets_de_soporte,tiempo_promedio_de_resolucion,tipo_de_queja,puntuacion_csates,escaladas,tasa_apertura_email,puntuacion_nps,respuesta_de_la_encuesta,estado_de_conexion,permanencia_corta,abandonar
cust00132,masculino,27,india,delhi,individual,41,referido,mensual,8,4,22.9,3,-0.0,27,20,820,tarjeta,0,0,1,2,28.01,otro tipo de queja,3.0,0,0.88,5.0,neutral,en riesgo,0,0
cust00133,masculino,73,us,new york,sme,46,web,mensual,9,1,11.23,2,0.08,29,100,4600,transferencia bancaria,0,1,0,1,34.42,servicio,4.0,0,0.9,6.0,satisfecho,en riesgo,0,0
cust00134,masculino,25,india,delhi,sme,6,web,trimestral,16,2,5.1,3,0.16,5,10,60,tarjeta,1,0,0,2,29.36,facturacion,3.0,0,0.79,5.0,neutral,activo,1,0
cust00135,masculino,38,us,new york,individual,28,web,trimestral,9,5,13.76,6,0.13,13,10,280,tarjeta,0,0,0,0,13.37,sin queja,3.0,0,0.96,6.0,neutral,en riesgo,0,0
cust00136,masculino,73,banglades,dhaka,individual,25,referido,mensual,9,6,14.31,7,-0.19,30,10,250,paypal,0,0,0,2,22.89,tecnico,5.0,1,0.86,9.0,muy satisfecho,en riesgo,0,0
cust00137,masculino,23,australia,sydney,sme,2,referido,mensual,0,7,10.79,9,-0.11,72,10,20,tarjeta,0,0,1,1,23.91,facturacion,2.0,0,0.38,3.0,insatisfecho,inactivo,1,1
cust00138,masculino,38,canada,toronto,individual,47,web,trimestral,12,4,11.71,2,0.08,2,30,1410,tarjeta,0,1,0,3,34.84,tecnico,3.0,1,0.77,5.0,neutral,activo,0,0
cust00139,masculino,74,canada,toronto,enterprise,47,mobile,anual,8,4,20.81,5,-0.09,21,20,940,tarjeta,1,0,0,1,22.37,facturacion,5.0,1,0.77,9.0,muy satisfecho,en riesgo,0,0
cust00140,masculino,56,canada,toronto,individual,41,web,mensual,17,5,26.2,3,0.18,14,100,4100,tarjeta,0,0,0,1,27.86,tecnico,3.0,0,0.33,5.0,neutral,en riesgo,0,0
cust00141,femenino,41,alemania,berlin,individual,40,web,mensual,15,4,20.47,4,0.22,26,50,2000,paypal,0,0,0,3,14.96,servicio,3.0,0,0.47,5.0,neutral,en riesgo,0,0
cust00142,masculino,50,australia,sydney,sme,48,web,mensual,7,7,23.76,9,0.21,30,20,960,tarjeta,1,0,0,3,28.48,facturacion,4.0,0,0.87,7.0,satisfecho,en riesgo,0,0
cust00143,femenino,35,us,new york,sme,43,mobile,mensual,19,6,15.04,9,0.0,28,20,860,paypal,1,0,0,1,30.97,facturacion,5.0,0,0.86,9.0,muy satisfecho,en riesgo,0,1
cust00144,femenino,73,canada,toronto,individual,28,referido,mensual,29,2,4.24,8,0.09,0,70,1960,paypal,0,0,0,1,22.38,tecnico,3.0,0,0.18,5.0,neutral,activo,0,0
cust00145,femenino,45,australia,sydney,individual,22,web,trimestral,13,1,11.14,7,0.01,1,10,220,tarjeta,0,0,0,1,33.42,facturacion,4.0,1,0.98,6.0,satisfecho,activo,0,1
cust00146,masculino,74,india,delhi,individual,38,mobile,anual,6,3,9.94,8,0.25,2,50,1900,paypal,0,0,1,1,40.89,servicio,5.0,0,0.93,9.0,muy satisfecho,activo,0,0
cust00147,masculino,69,us,new york,enterprise,21,mobile,mensual,15,1,21.89,4,0.02,23,30,630,paypal,1,0,0,1,12.04,facturacion,5.0,1,0.84,9.0,muy satisfecho,en riesgo,0,0
cust00148,masculino,49,banglades,dhaka,sme,52,web,trimestral,24,1,1.0,4,0.27,8,30,1560,tarjeta,0,0,0,1,13.22,tecnico,3.0,0,0.87,5.0,neutral,en riesgo,0,0
cust00149,masculino,29,alemania,berlin,individual,48,referido,trimestral,16,7,16.07,5,-0.32,29,30,1440,tarjeta,0,0,0,1,22.12,servicio,4.0,0,0.95,7.0,satisfecho,en riesgo,0,0
cust00150,femenino,65,uk,londres,individual,34,referido,anual,23,5,13.93,4,-0.08,19,20,680,paypal,2,0,0,2,11.53,facturacion,3.0,0,0.57,5.0,neutral,en riesgo,0,0
cust00151,masculino,59,us,new york,individual,20,web,trimestral,36,6,17.53,6,-0.03,12,30,600,paypal,1,1,0,1,24.76,facturacion,3.0,0,0.12,5.0,neutral,en riesgo,0,0
cust00152,masculino,44,banglades,dhaka,individual,41,mobile,anual,17,5,8.32,5,0.36,30,50,2050,tarjeta,0,0,0,0,5.82,sin queja,5.0,0,0.95,9.0,muy satisfecho,en riesgo,0,1
cust00153,masculino,27,banglades,dhaka,individual,38,web,trimestral,8,0,23.16,8,-0.19,20,30,1140,paypal,1,0,0,2,27.61,facturacion,4.0,0,0.89,7.0,satisfecho,en riesgo,0,0
cust00154,masculino,63,banglades,dhaka,sme,20,mobile,anual,19,4,16.24,2,0.05,9,20,400,tarjeta,0,0,0,3,29.76,servicio,4.0,1,0.93,8.0,satisfecho,en riesgo,0,0
cust00155,masculino,74,india,delhi,individual,31,mobile,mensual,11,4,7.12,1,0.09,2,10,310,tarjeta,0,0,0,0,7.66,sin queja,4.0,0,0.88,7.0,satisfecho,activo,0,0
cust00156,femenino,69,us,new york,individual,31,web,mensual,20,3,8.13,2,0.19,1,10,310,tarjeta,0,0,0,2,21.05,servicio,5.0,2,0.89,9.0,muy satisfecho,activo,0,0
cust00157,masculino,59,us,new york,sme,3,referido,anual,2,0,11.99,1,-0.07,58,20,60,transferencia bancaria,1,1,0,1,25.13,facturacion,2.0,0,0.06,3.0,insatisfecho,inactivo,1,1
cust00158,femenino,49,uk,londres,individual,37,mobile,trimestral,6,3,18.74,5,-0.22,6,10,370,tarjeta,1,0,0,1,17.63,facturacion,4.0,0,0.71,6.0,satisfecho,activo,0,0
cust00159,masculino,59,canada,toronto,individual,12,referido,mensual,19,5,9.68,5,0.17,29,100,1200,tarjeta,0,1,0,1,27.9,servicio,5.0,1,0.96,9.0,muy satisfecho,en riesgo,0,0
cust00160,femenino,43,india,delhi,individual,43,web,anual,13,2,19.24,6,0.19,24,10,430,tarjeta,0,0,0,1,6.44,tecnico,5.0,0,0.95,9.0,muy satisfecho,en riesgo,0,1
cust00161,masculino,42,banglades,dhaka,individual,29,referido,mensual,15,0,14.69,2,-0.01,1,100,2900,tarjeta,0,1,0,1,18.11,servicio,3.0,0,0.78,5.0,neutral,activo,0,0
cust00162,masculino,28,uk,londres,sme,42,mobile,mensual,7,7,25.41,4,0.02,30,50,2100,transferencia bancaria,1,0,0,1,33.33,facturacion,4.0,0,0.89,6.0,satisfecho,en riesgo,0,0
cust00163,femenino,40,us,new york,sme,44,web,trimestral,20,4,10.89,2,-0.27,4,10,440,tarjeta,2,0,0,2,17.52,facturacion,3.0,0,0.71,5.0,neutral,activo,0,1
cust00164,femenino,51,india,delhi,individual,18,web,trimestral,14,3,14.61,4,0.3,25,20,360,paypal,0,1,0,3,33.18,tecnico,5.0,0,0.89,9.0,muy satisfecho,en riesgo,0,0
cust00165,femenino,74,alemania,berlin,individual,18,referido,trimestral,12,0,21.14,8,0.19,6,100,1800,paypal,2,1,0,3,31.04,facturacion,4.0,2,0.74,7.0,satisfecho,activo,0,0
cust00166,masculino,69,us,new york,individual,29,mobile,mensual,13,0,9.11,3,-0.12,2,10,290,paypal,0,0,0,3,25.78,otro tipo de queja,4.0,1,0.98,7.0,satisfecho,activo,0,0
cust00167,femenino,57,alemania,berlin,individual,39,web,anual,21,1,8.55,3,0.17,5,10,390,transferencia bancaria,0,0,0,1,22.0,otro tipo de queja,3.0,0,0.78,5.0,neutral,activo,0,0
cust00168,masculino,40,australia,sydney,individual,45,referido,anual,10,0,6.88,3,-0.31,6,70,3150,tarjeta,1,0,0,1,36.96,facturacion,4.0,0,0.75,7.0,satisfecho,activo,0,0
cust00169,masculino,46,alemania,berlin,individual,16,web,mensual,14,7,19.11,3,-0.02,1,30,480,paypal,0,0,0,2,12.31,tecnico,4.0,0,0.97,6.0,satisfecho,activo,0,0
cust00170,femenino,48,us,new york,individual,24,web,mensual,12,0,4.88,3,-0.02,15,10,240,tarjeta,0,1,1,1,22.45,servicio,4.0,0,0.96,7.0,satisfecho,en riesgo,0,0
cust00171,femenino,24,uk,londres,individual,36,mobile,mensual,16,4,17.0,5,-0.15,15,50,1800,paypal,0,1,0,2,23.87,facturacion,3.0,0,0.9,6.0,neutral,en riesgo,0,0
cust00172,masculino,57,us,new york,sme,44,mobile,anual,11,2,10.11,5,0.0,21,20,880,tarjeta,1,0,0,1,16.48,facturacion,3.0,1,0.71,5.0,neutral,en riesgo,0,0
cust00173,masculino,50,us,new york,sme,45,web,anual,20,3,10.15,4,0.03,5,20,900,tarjeta,1,0,1,1,29.98,facturacion,4.0,0,0.81,7.0,satisfecho,activo,0,0
cust00174,femenino,38,australia,sydney,enterprise,16,mobile,trimestral,6,2,1.77,4,0.14,20,70,1120,tarjeta,0,1,0,1,21.53,servicio,3.0,0,0.62,5.0,neutral,en riesgo,0,0
cust00175,femenino,19,banglades,dhaka,individual,6,mobile,anual,0,0,14.29,7,0.3,64,10,60,tarjeta,0,1,0,0,38.67,sin queja,2.0,0,0.35,3.0,insatisfecho,inactivo,1,1
cust00176,femenino,35,canada,toronto,sme,46,mobile,trimestral,5,6,9.77,2,0.09,8,70,3220,tarjeta,0,0,0,1,24.87,tecnico,5.0,0,0.88,9.0,muy satisfecho,en riesgo,0,0
cust00177,masculino,64,us,new york,sme,40,mobile,mensual,27,4,13.48,3,0.37,0,50,2000,transferencia bancaria,1,0,0,3,10.23,facturacion,3.0,0,0.15,5.0,neutral,activo,0,0
cust00178,masculino,50,australia,sydney,enterprise,35,web,mensual,20,4,13.57,2,0.05,29,10,350,tarjeta,0,1,0,1,32.12,servicio,4.0,0,1.0,7.0,satisfecho,en riesgo,0,0
cust00179,masculino,54,uk,londres,individual,45,referido,mensual,9,4,27.1,6,-0.1,1,20,900,tarjeta,0,1,0,2,6.76,servicio,3.0,1,0.59,5.0,neutral,activo,0,0
cust00180,masculino,51,australia,sydney,sme,26,web,mensual,16,7,8.59,5,-0.09,3,30,780,tarjeta,1,1,0,1,1.0,facturacion,5.0,0,0.74,9.0,muy satisfecho,activo,0,0
cust00181,masculino,37,australia,sydney,individual,50,referido,trimestral,17,7,18.53,7,0.01,28,20,1000,paypal,0,0,0,1,11.38,otro tipo de queja,4.0,0,0.93,7.0,satisfecho,en riesgo,0,0
cust00182,masculino,52,alemania,berlin,sme,50,web,mensual,5,4,12.59,7,-0.09,6,20,1000,tarjeta,0,1,0,1,36.99,facturacion,5.0,0,0.93,9.0,muy satisfecho,activo,0,1
cust00183,femenino,68,canada,toronto,individual,42,web,mensual,12,1,19.08,5,0.15,25,30,1260,transferencia bancaria,0,0,0,3,20.73,facturacion,4.0,0,0.87,7.0,satisfecho,en riesgo,0,0
cust00184,masculino,67,canada,toronto,sme,19,web,mensual,11,0,13.71,5,-0.0,30,30,570,transferencia bancaria,1,1,0,1,31.17,facturacion,4.0,0,0.67,7.0,satisfecho,en riesgo,0,0
cust00185,masculino,71,india,delhi,sme,54,mobile,trimestral,21,6,27.44,4,0.07,40,20,1080,tarjeta,1,0,0,1,29.63,facturacion,3.0,0,0.25,5.0,neutral,inactivo,0,0
cust00186,masculino,35,banglades,dhaka,individual,27,web,anual,24,1,14.58,3,-0.13,1,100,2700,tarjeta,0,1,0,1,19.94,otro tipo de queja,3.0,0,0.32,5.0,neutral,activo,0,0
cust00187,femenino,63,uk,londres,individual,3,mobile,anual,0,6,15.71,4,0.13,49,10,30,paypal,0,0,0,0,21.36,sin queja,2.0,0,0.3,3.0,insatisfecho,inactivo,1,1
cust00188,masculino,41,india,delhi,individual,16,referido,trimestral,9,1,23.32,6,-0.07,6,20,320,tarjeta,0,0,0,0,30.22,sin queja,4.0,0,0.88,7.0,satisfecho,activo,0,0
cust00189,masculino,25,banglades,dhaka,individual,22,web,trimestral,4,0,12.48,5,0.19,0,50,1100,tarjeta,2,0,0,2,38.03,facturacion,3.0,0,0.87,5.0,neutral,activo,0,0
cust00190,femenino,47,banglades,dhaka,individual,5,web,mensual,0,7,22.22,1,-0.07,55,30,150,tarjeta,1,0,0,1,22.88,facturacion,2.0,0,0.08,3.0,insatisfecho,inactivo,1,1
cust00191,masculino,61,australia,sydney,individual,30,referido,mensual,6,7,23.36,6,-0.08,14,10,300,paypal,1,0,1,1,13.84,facturacion,4.0,0,0.8,7.0,satisfecho,en riesgo,0,1
cust00192,masculino,70,uk,londres,sme,48,web,mensual,11,4,11.12,11,-0.12,30,20,960,transferencia bancaria,0,0,0,2,19.07,otro tipo de queja,3.0,0,0.93,5.0,neutral,en riesgo,0,0
cust00193,masculino,27,banglades,dhaka,individual,38,web,mensual,16,3,20.64,7,-0.18,29,30,1140,tarjeta,0,0,0,3,37.54,tecnico,5.0,1,0.98,10.0,muy satisfecho,en riesgo,0,0
cust00194,masculino,40,uk,londres,sme,46,web,trimestral,17,4,8.28,4,0.22,3,30,1380,tarjeta,0,0,1,2,16.08,tecnico,5.0,0,0.97,9.0,muy satisfecho,activo,0,1
cust00195,masculino,69,canada,toronto,sme,46,web,mensual,11,4,16.47,6,0.22,21,20,920,paypal,0,1,1,0,32.57,sin queja,3.0,0,0.89,5.0,neutral,en riesgo,0,0
cust00196,femenino,66,canada,toronto,enterprise,12,web,trimestral,6,1,10.41,5,0.14,24,10,120,tarjeta,0,1,0,2,9.57,tecnico,3.0,1,0.93,6.0,neutral,en riesgo,0,1
cust00197,femenino,28,canada,toronto,sme,18,mobile,mensual,5,2,14.53,5,-0.03,23,20,360,tarjeta,0,1,0,1,35.89,tecnico,5.0,0,0.94,9.0,muy satisfecho,en riesgo,0,0
cust00198,femenino,19,us,new york,individual,38,web,mensual,15,4,19.8,4,-0.22,15,10,380,paypal,2,0,1,2,23.74,facturacion,4.0,1,0.66,7.0,satisfecho,en riesgo,0,0
cust00199,masculino,43,australia,sydney,sme,6,mobile,anual,2,0,22.88,5,0.15,40,10,60,tarjeta,0,0,0,0,36.71,sin queja,2.0,0,0.16,3.0,insatisfecho,inactivo,1,1
cust00200,masculino,53,uk,londres,individual,21,web,mensual,5,0,1.0,5,-0.12,25,20,420,tarjeta,0,0,0,2,9.09,facturacion,5.0,0,0.97,9.0,muy satisfecho,en riesgo,0,0
cust00201,masculino,50,australia,sydney,enterprise,30,mobile,mensual,18,7,8.9,6,-0.1,22,10,300,tarjeta,0,0,0,2,15.73,servicio,5.0,0,0.92,9.0,muy satisfecho,en riesgo,0,0
cust00202,femenino,64,banglades,dhaka,sme,9,web,mensual,17,0,24.49,5,0.02,5,10,90,tarjeta,2,0,0,2,23.91,facturacion,3.0,0,0.67,5.0,neutral,activo,0,0
cust00203,masculino,30,uk,londres,sme,19,referido,mensual,16,6,15.0,5,0.14,10,70,1330,transferencia bancaria,0,0,0,0,14.15,sin queja,4.0,0,0.89,7.0,satisfecho,en riesgo,0,0
cust00204,masculino,57,uk,londres,individual,3,mobile,trimestral,0,1,14.78,3,0.12,87,30,90,transferencia bancaria,1,1,0,1,19.97,facturacion,2.0,0,0.02,4.0,insatisfecho,inactivo,1,1
cust00205,femenino,42,india,delhi,individual,6,web,trimestral,2,3,21.95,11,0.14,87,30,180,tarjeta,0,0,0,2,42.14,tecnico,2.0,1,0.32,3.0,insatisfecho,inactivo,1,1
cust00206,masculino,21,uk,londres,sme,7,web,mensual,21,3,1.0,7,-0.19,37,20,140,paypal,1,1,0,1,12.02,facturacion,3.0,0,0.64,5.0,neutral,inactivo,0,0
cust00207,femenino,59,uk,londres,sme,31,web,anual,25,3,8.03,2,-0.0,4,20,620,tarjeta,1,0,0,1,27.39,facturacion,3.0,1,0.78,6.0,neutral,activo,0,0
cust00208,femenino,36,alemania,berlin,individual,16,web,trimestral,20,4,21.93,5,0.09,21,20,320,paypal,0,0,0,0,43.51,sin queja,4.0,0,0.86,7.0,satisfecho,en riesgo,0,0
cust00209,femenino,35,alemania,berlin,enterprise,15,mobile,mensual,20,4,3.23,7,-0.22,30,10,150,paypal,0,0,0,4,27.95,tecnico,4.0,0,0.96,7.0,satisfecho,en riesgo,0,0
cust00210,masculino,54,india,delhi,individual,25,web,mensual,12,2,15.25,3,0.01,9,50,1250,transferencia bancaria,1,1,1,2,22.56,facturacion,4.0,0,0.73,8.0,satisfecho,en riesgo,0,0
cust00211,masculino,47,us,new york,sme,21,referido,trimestral,10,2,1.0,9,0.02,6,20,420,tarjeta,1,0,1,3,23.28,facturacion,4.0,0,0.8,7.0,satisfecho,activo,0,0
cust00212,masculino,36,canada,toronto,sme,22,web,trimestral,7,2,11.23,6,-0.16,14,70,1540,tarjeta,0,1,0,4,29.27,tecnico,4.0,0,0.89,7.0,satisfecho,en riesgo,0,1
cust00213,masculino,40,banglades,dhaka,individual,5,mobile,mensual,0,1,22.89,3,0.06,74,20,100,tarjeta,1,0,0,1,44.14,facturacion,3.0,0,0.01,5.0,neutral,inactivo,1,0
cust00214,masculino,71,banglades,dhaka,individual,36,web,mensual,17,3,1.98,4,0.13,0,50,1800,tarjeta,0,1,1,2,18.52,otro tipo de queja,3.0,0,0.32,5.0,neutral,activo,0,0
cust00215,masculino,33,uk,londres,sme,44,web,mensual,5,4,12.76,9,-0.03,8,20,880,tarjeta,1,1,0,1,28.02,facturacion,4.0,0,0.7,7.0,satisfecho,en riesgo,0,0
cust00216,masculino,18,australia,sydney,individual,32,referido,mensual,14,2,21.21,7,0.24,27,100,3200,transferencia bancaria,1,0,0,1,40.03,facturacion,4.0,0,0.73,7.0,satisfecho,en riesgo,0,0
cust00217,femenino,29,banglades,dhaka,individual,1,referido,mensual,2,1,8.96,5,0.14,88,20,20,tarjeta,0,0,0,2,32.83,servicio,2.0,0,0.21,3.0,insatisfecho,inactivo,1,0
cust00218,masculino,41,alemania,berlin,sme,20,mobile,anual,15,5,17.3,2,-0.06,7,70,1400,tarjeta,2,1,1,2,43.01,facturacion,4.0,2,0.75,7.0,satisfecho,activo,0,0
cust00219,femenino,51,canada,toronto,sme,35,mobile,trimestral,22,2,27.71,6,0.1,22,50,1750,transferencia bancaria,0,0,1,0,8.95,sin queja,3.0,0,0.34,5.0,neutral,en riesgo,0,0
cust00220,masculino,70,us,new york,individual,41,referido,trimestral,9,4,20.09,3,-0.25,12,20,820,tarjeta,1,0,0,4,19.69,facturacion,3.0,0,0.26,5.0,neutral,en riesgo,0,0
cust00221,masculino,74,canada,toronto,individual,2,mobile,mensual,0,2,16.48,3,0.27,53,70,140,paypal,0,0,0,0,13.72,sin queja,2.0,0,0.27,3.0,insatisfecho,inactivo,1,1
cust00222,masculino,25,uk,londres,individual,12,web,mensual,18,6,26.23,5,0.09,9,10,120,paypal,0,0,1,0,26.36,sin queja,4.0,0,0.93,7.0,satisfecho,en riesgo,0,0
cust00223,femenino,35,canada,toronto,sme,33,web,mensual,15,6,16.02,3,0.07,22,10,330,tarjeta,1,0,0,2,29.8,facturacion,4.0,1,0.67,7.0,satisfecho,en riesgo,0,0
cust00224,femenino,74,uk,londres,individual,19,mobile,trimestral,8,1,14.06,6,-0.09,8,30,570,transferencia bancaria,0,0,0,0,17.89,sin queja,4.0,0,0.91,7.0,satisfecho,en riesgo,0,0
cust00225,femenino,65,india,delhi,sme,1,mobile,mensual,0,5,7.61,5,-0.16,47,70,70,tarjeta,0,0,0,2,12.52,servicio,2.0,0,0.37,3.0,insatisfecho,inactivo,1,1
cust00226,femenino,22,alemania,berlin,sme,42,mobile,mensual,7,5,20.95,8,0.16,5,20,840,tarjeta,0,0,0,1,8.95,otro tipo de queja,5.0,0,0.92,9.0,muy satisfecho,activo,0,0
cust00227,masculino,43,alemania,berlin,individual,21,web,mensual,15,1,29.3,5,0.09,16,10,210,paypal,0,0,0,1,13.8,facturacion,4.0,0,0.95,7.0,satisfecho,en riesgo,0,0
cust00228,femenino,47,uk,londres,individual,9,referido,anual,9,2,1.0,7,0.07,6,10,90,paypal,1,1,0,1,38.33,facturacion,3.0,0,0.35,5.0,neutral,activo,0,0
cust00229,masculino,71,australia,sydney,enterprise,33,mobile,trimestral,19,4,9.11,1,0.12,8,50,1650,tarjeta,0,0,0,1,13.75,servicio,4.0,0,0.91,7.0,satisfecho,en riesgo,0,0
cust00230,masculino,30,alemania,berlin,individual,11,mobile,mensual,5,1,14.41,5,-0.06,8,50,550,paypal,0,0,0,1,41.43,facturacion,4.0,0,0.92,7.0,satisfecho,en riesgo,0,0
cust00231,femenino,36,australia,sydney,sme,36,web,trimestral,11,6,8.88,3,-0.0,23,30,1080,paypal,0,1,0,0,33.97,sin queja,4.0,0,0.9,7.0,satisfecho,en riesgo,0,0
cust00232,femenino,46,uk,londres,enterprise,16,referido,trimestral,15,7,20.59,3,0.03,3,10,160,tarjeta,2,0,0,1,1.0,facturacion,3.0,0,0.52,5.0,neutral,activo,0,0
cust00233,femenino,20,india,delhi,enterprise,20,mobile,mensual,8,3,19.33,2,-0.11,20,10,200,tarjeta,2,0,0,1,15.64,facturacion,5.0,0,0.72,9.0,muy satisfecho,en riesgo,0,0
cust00234,femenino,43,uk,londres,individual,30,mobile,mensual,9,1,17.83,3,0.09,18,30,900,tarjeta,1,1,0,3,3.32,facturacion,4.0,0,0.89,7.0,satisfecho,en riesgo,0,0
cust00235,femenino,57,india,delhi,individual,33,referido,anual,18,7,27.86,6,-0.02,0,100,3300,tarjeta,0,0,0,1,15.22,otro tipo de queja,3.0,0,0.28,5.0,neutral,activo,0,0
cust00236,femenino,29,banglades,dhaka,enterprise,12,referido,mensual,13,0,17.27,3,-0.01,17,10,120,tarjeta,0,0,1,1,19.66,servicio,4.0,1,0.97,8.0,satisfecho,en riesgo,0,1
cust00237,femenino,19,alemania,berlin,sme,7,web,anual,0,2,11.24,4,0.05,24,70,490,tarjeta,0,0,1,0,34.14,sin queja,3.0,0,0.7,5.0,neutral,en riesgo,0,0
cust00238,femenino,28,australia,sydney,individual,3,referido,mensual,17,3,6.95,3,0.03,9,70,210,transferencia bancaria,2,0,0,2,30.95,facturacion,3.0,0,0.28,5.0,neutral,en riesgo,1,0
cust00239,masculino,61,uk,londres,individual,20,mobile,mensual,37,4,18.34,8,0.03,16,70,1400,tarjeta,1,1,0,1,34.08,facturacion,3.0,2,0.41,5.0,neutral,en riesgo,0,1
cust00240,femenino,45,banglades,dhaka,individual,2,web,mensual,2,6,7.14,6,-0.26,41,30,60,transferencia bancaria,0,0,0,0,21.48,sin queja,2.0,0,0.22,3.0,insatisfecho,inactivo,1,0
cust00241,femenino,35,alemania,berlin,sme,41,web,trimestral,17,3,20.19,3,-0.02,3,30,1230,transferencia bancaria,0,0,0,0,33.86,sin queja,5.0,0,0.98,9.0,muy satisfecho,activo,0,0
cust00242,masculino,30,banglades,dhaka,individual,25,web,anual,6,5,11.65,6,0.02,18,10,250,tarjeta,0,0,1,1,40.2,tecnico,4.0,0,0.93,7.0,satisfecho,en riesgo,0,0
cust00243,femenino,54,india,delhi,sme,18,mobile,mensual,7,5,1.0,1,-0.13,6,10,180,transferencia bancaria,1,0,1,1,15.53,facturacion,4.0,0,0.73,7.0,satisfecho,activo,0,1
cust00244,masculino,39,uk,londres,sme,38,mobile,mensual,5,7,22.11,5,-0.08,21,10,380,paypal,0,0,0,1,35.29,servicio,4.0,1,0.87,7.0,satisfecho,en riesgo,0,0
cust00245,masculino,29,banglades,dhaka,sme,26,web,mensual,15,1,18.99,5,0.29,7,30,780,transferencia bancaria,1,0,0,1,32.63,facturacion,5.0,0,0.65,9.0,muy satisfecho,activo,0,0
cust00246,femenino,19,banglades,dhaka,sme,5,referido,anual,1,1,20.59,8,0.11,54,30,150,paypal,0,0,0,0,19.92,sin queja,1.0,0,0.26,1.0,muy insatisfecho,inactivo,1,1
cust00247,masculino,54,india,delhi,sme,50,referido,trimestral,19,0,4.12,3,0.0,9,20,1000,tarjeta,1,1,0,1,23.06,facturacion,5.0,1,0.81,9.0,muy satisfecho,en riesgo,0,0
cust00248,masculino,24,canada,toronto,individual,16,mobile,mensual,14,6,24.33,5,-0.11,18,50,800,paypal,0,0,0,1,14.0,tecnico,4.0,1,0.88,6.0,satisfecho,en riesgo,0,0
cust00249,masculino,43,india,delhi,individual,15,referido,anual,12,5,28.0,4,0.01,24,10,150,paypal,0,0,0,1,8.69,otro tipo de queja,5.0,1,0.93,9.0,muy satisfecho,en riesgo,0,0
cust00250,masculino,43,canada,toronto,sme,6,referido,trimestral,0,3,8.16,4,0.34,62,50,300,paypal,0,1,0,4,15.33,otro tipo de queja,2.0,0,0.17,3.0,insatisfecho,inactivo,1,1
cust00251,femenino,41,alemania,berlin,individual,21,web,mensual,12,1,17.74,3,-0.03,1,10,210,paypal,0,1,0,0,24.46,sin queja,3.0,0,0.2,5.0,neutral,activo,0,0
cust00252,masculino,29,uk,londres,individual,14,mobile,trimestral,5,4,12.26,7,-0.0,8,70,980,paypal,0,0,1,1,23.85,facturacion,3.0,0,0.2,4.0,neutral,en riesgo,0,0
cust00253,femenino,33,banglades,dhaka,individual,14,referido,mensual,20,4,12.12,9,-0.24,0,50,700,tarjeta,4,1,1,2,15.71,facturacion,3.0,0,0.37,5.0,neutral,activo,0,0
cust00254,masculino,40,alemania,berlin,individual,59,web,anual,17,5,16.91,4,-0.13,12,30,1770,tarjeta,0,0,0,0,12.28,sin queja,3.0,0,0.21,5.0,neutral,en riesgo,0,0
cust00255,masculino,57,us,new york,sme,22,referido,mensual,6,3,10.88,7,-0.01,9,10,220,paypal,1,0,0,3,25.49,facturacion,4.0,0,0.88,8.0,satisfecho,en riesgo,0,0
cust00256,masculino,26,india,delhi,sme,5,web,anual,2,3,13.8,7,0.06,37,20,100,paypal,1,0,0,2,18.92,facturacion,2.0,0,0.08,3.0,insatisfecho,inactivo,1,1
cust00257,masculino,49,alemania,berlin,individual,4,mobile,anual,0,0,28.87,5,0.34,13,30,120,paypal,0,1,1,2,1.0,facturacion,3.0,0,0.42,5.0,neutral,en riesgo,1,1
cust00258,femenino,32,alemania,berlin,sme,1,mobile,trimestral,2,3,5.99,4,-0.05,33,50,50,tarjeta,0,0,0,2,21.6,tecnico,2.0,2,0.24,3.0,insatisfecho,inactivo,1,1
cust00259,femenino,54,banglades,dhaka,individual,52,mobile,mensual,23,4,17.37,6,0.0,2,20,1040,tarjeta,0,1,0,0,30.73,sin queja,3.0,0,0.47,5.0,neutral,activo,0,0
cust00260,masculino,30,canada,toronto,sme,30,mobile,anual,17,3,31.08,6,0.07,4,50,1500,paypal,2,0,0,2,27.84,facturacion,3.0,1,0.33,5.0,neutral,activo,0,0
cust00261,masculino,22,india,delhi,individual,57,mobile,trimestral,28,1,15.36,4,-0.01,5,50,2850,paypal,0,0,1,0,23.95,sin queja,3.0,0,0.13,5.0,neutral,activo,0,0
cust00262,femenino,28,canada,toronto,sme,36,mobile,anual,14,1,20.03,4,0.09,5,30,1080,tarjeta,1,1,0,1,25.4,facturacion,3.0,0,0.41,5.0,neutral,activo,0,0
cust00263,masculino,27,uk,londres,individual,21,mobile,mensual,6,5,9.69,4,0.19,16,50,1050,tarjeta,0,0,0,0,26.6,sin queja,4.0,0,0.86,7.0,satisfecho,en riesgo,0,0
cust00264,masculino,69,alemania,berlin,individual,11,web,anual,7,5,8.88,8,0.29,22,20,220,tarjeta,1,1,0,1,22.38,facturacion,5.0,0,0.82,9.0,muy satisfecho,en riesgo,0,0
