cliente_id,genero,edad,pais,ciudad,segmento_cliente,es_mayor,tiene_pareja,tiene_dependientes,latitud,longitud,borough,codigo_postal,estado,fecha_registro,ingreso_mediano,densidad_poblacional,tipo_contrato,antiguedad,cargo_mensual,ingresos_totales,metodo_pago,canal_registro,errores_pago,descuento_aplicado,aumento_precio_3m,facturacion_sin_papel,servicio_telefono,lineas_multiples,tipo_internet,seguridad_online,respaldo_online,proteccion_dispositivo,soporte_tecnico,streaming_tv,streaming_peliculas,nivel_riesgo,score_riesgo,conexiones_mensuales,dias_activos_semanales,promedio_conexion,caracteristicas_usadas,tasa_crecimiento_uso,dias_ultima_conexion,tickets_soporte,tiempo_resolucion,tipo_queja,escaladas,puntuacion_csat,puntuacion_nps,tasa_apertura_email,tasa_clics_marketing,respuesta_encuesta,referencias_hechas,cancelacion,fecha_ultimo_pago,intentos_cobro_fallidos,dias_mora,cambio_plan_reciente,downgrade_reciente,visitas_app_mensual,tiempo_sesion_promedio,features_nuevas_usadas,ultimo_contacto_soporte,competidores_area,ofertas_recibidas,precio_vs_mercado
0083-PIVIK,Masculino,39.0,USA,New York,PYME,0,No,No,40.6356257471606,-73.99508554482603,BRONX,10474,NY,2020-10-08,42000.0,13000.0,Un año,64,82.14,5256.96,Cheque electrónico,Web,0,No,Si,No,Si,Si,DSL,Si,Si,Si,Si,Si,No,Low,0.208,53,5,112.05,6,18.73,5.0,2,5.0,Ninguna,0,3.3,68.0,0.41,0.16,Satisfecho,1.0,0,2025-12-24,2,0,1,0,81,115.12,7,2025-11-26,5,2,Bajo
0089-IIQKO,Femenino,62.0,USA,New York,Corporativo,0,Si,Si,40.57832431658436,-73.84431222604964,BRONX,10454,NY,2022-10-28,42000.0,13000.0,Mensual,39,141.09,5502.51,Tarjeta de crédito,Web,0,10%,No,Si,Si,Si,Fibra óptica,No,No,No,Si,Si,Si,Low,0.103,44,7,79.42,10,23.23,5.0,1,3.3,Ninguna,0,4.1,62.0,0.48,0.17,No respondió,0.0,0,2025-12-10,3,30,1,1,5,49.03,5,2025-10-09,3,0,Bajo
0093-EXYQL,Femenino,42.0,USA,New York,PYME,1,No,No,40.63795959211793,-73.97816161666773,BRONX,10471,NY,2022-09-28,42000.0,13000.0,Mensual,40,163.04,6521.599999999999,Cheque electrónico,Web,2,No,No,Si,Si,No,Fibra óptica,No,No,No,No,Si,Si,Low,0.669,120,4,84.1,6,7.49,2.0,2,15.5,Servicio,0,3.3,69.0,0.26,0.13,Satisfecho,0.0,0,2025-12-22,1,15,0,0,41,27.79,3,2025-12-22,4,0,Competitivo
0093-XWZFY,Masculino,48.0,USA,New York,PYME,0,No,No,40.545099324129275,-74.16097153107545,QUEENS,11174,NY,2022-09-28,72000.0,8500.0,Mensual,40,155.73,6229.2,Tarjeta de crédito,Web,2,No,No,Si,Si,Si,Fibra óptica,No,Si,Si,No,Si,Si,Medium,3.841,78,7,110.48,5,14.55,4.0,7,42.9,Precio,0,2.8,0.0,0.27,0.13,Neutral,0.0,0,2025-11-22,1,15,0,0,46,38.63,2,2025-12-18,3,1,Competitivo
0094-OIFMO,Femenino,36.0,USA,New York,PYME,1,No,No,40.6447089128814,-73.95799802809628,BRONX,10462,NY,2025-02-14,42000.0,13000.0,Mensual,11,160.31,1763.41,Cheque electrónico,Web,0,25%,Si,Si,Si,No,Fibra óptica,No,Si,No,No,Si,Si,Alto,9.5,5,2,10.22,1,0.76,53.0,7,14.8,Servicio,2,1.6,20.0,0.23,0.1,Insatisfecho,0.0,1,2025-12-13,2,0,0,0,86,61.9,5,2025-12-09,2,0,Competitivo
0096-BXERS,Femenino,58.0,USA,New York,Residencial,0,Si,No,40.67975146135893,-73.9578641913268,MANHATTAN,10068,NY,2025-07-14,85000.0,28000.0,Mensual,6,62.4,374.4,Cheque electrónico,Web,0,No,No,No,Si,Si,DSL,No,No,No,No,No,No,Low,0.358,82,4,82.08,8,-2.01,1.0,2,47.7,Red,0,3.6,45.0,0.41,0.19,Neutral,0.0,0,2025-12-27,0,0,0,1,27,97.63,8,2025-11-21,7,0,Competitivo
0096-FCPUF,Masculino,47.0,USA,New York,Residencial,0,No,No,40.5331943933614,-74.1727569092839,MANHATTAN,10051,NY,2023-07-25,85000.0,28000.0,Mensual,30,59.05,1771.5,Cheque por correo,Web,0,No,Si,Si,Si,Si,DSL,Si,No,No,No,No,Si,Low,0.255,131,4,92.01,11,23.82,4.0,1,37.7,Ninguna,0,4.1,64.0,0.39,0.16,Satisfecho,1.0,0,2025-12-06,3,0,1,0,12,88.14,4,2025-07-20,1,0,Alto
0098-BOWSO,Masculino,21.0,USA,New York,Residencial,0,No,No,40.57161213492432,-74.11187311672131,MANHATTAN,10108,NY,2023-10-23,85000.0,28000.0,Mensual,27,18.42,497.34,Cheque electrónico,Web,0,No,No,Si,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.317,141,4,56.95,11,1.35,2.0,2,46.9,Ninguna,0,3.5,57.0,0.48,0.19,Sin Respuesta,1.0,0,2025-12-17,0,15,0,0,24,95.59,6,2025-09-05,7,1,Bajo
0100-DUVFC,Masculino,50.0,USA,New York,Corporativo,1,Si,No,40.651228438732744,-73.9407929089129,BROOKLYN,11223,NY,2020-04-11,63000.0,14000.0,Un año,70,158.71,11109.7,Cheque electrónico,Web,0,No,No,Si,Si,Si,Fibra óptica,No,Si,Si,No,Si,Si,Low,0.131,98,5,50.12,6,22.45,8.0,1,22.2,Ninguna,0,3.2,64.0,0.35,0.16,Muy satisfecho,1.0,0,2025-11-11,1,10,0,0,6,48.69,6,2025-08-26,1,0,Alto
0103-CSITQ,Femenino,62.0,USA,New York,Corporativo,0,Si,No,40.68180370033028,-73.9378200947629,BROOKLYN,11253,NY,2021-05-06,63000.0,14000.0,Un año,57,134.89,7688.73,Transferencia bancaria,Web,0,10%,No,Si,Si,Si,Fibra óptica,No,Si,Si,Si,Si,Si,Low,0.0,117,4,85.12,10,24.6,0.0,1,4.4,Ninguna,0,4.4,76.0,0.61,0.22,Satisfecho,0.0,0,2025-11-03,0,15,0,0,65,33.39,6,2025-07-15,8,1,Alto
0104-PPXDV,Masculino,19.0,USA,New York,Residencial,0,Si,No,40.72818963084767,-73.85484017063999,BROOKLYN,11201,NY,2021-04-06,63000.0,14000.0,Un año,58,43.0,2494.0,Tarjeta de crédito,Web,0,No,No,No,Si,No,DSL,No,No,Si,No,No,No,Low,0.2299999999999999,120,7,86.06,5,-1.99,2.0,1,27.4,Ninguna,0,3.0,51.0,0.49,0.17,Neutral,0.0,0,2025-12-22,0,0,0,0,79,7.77,8,2025-12-24,2,1,Competitivo
0106-GHRQR,Masculino,46.0,USA,New York,Residencial,0,No,No,40.60766678367174,-74.12105965266201,BRONX,10451,NY,2024-09-17,42000.0,13000.0,Mensual,16,67.87,1085.92,Transferencia bancaria,Web,0,No,No,Si,Si,Si,DSL,No,Si,Si,No,No,Si,Low,0.2779999999999999,54,7,69.77,8,21.78,0.0,2,47.6,Ninguna,0,3.6,56.0,0.26,0.09,Sin Respuesta,0.0,0,2025-12-05,1,5,0,1,57,77.01,1,2025-11-06,4,0,Bajo
0106-UGRDO,Femenino,50.0,USA,New York,Corporativo,0,Si,No,40.75375784147327,-73.99604774811701,BROOKLYN,11226,NY,2020-05-11,63000.0,14000.0,Dos años,69,156.95,10829.55,Cheque electrónico,Web,1,No,No,Si,Si,Si,Fibra óptica,Si,Si,Si,Si,Si,Si,Low,0.0,85,5,111.17,8,14.23,8.0,1,2.5,Ninguna,0,4.4,77.0,0.7,0.21,Sin Respuesta,4.0,0,2025-11-08,2,0,1,0,65,96.43,7,2025-09-01,3,2,Alto
0107-WESLM,Masculino,28.0,USA,New York,Residencial,0,No,No,40.72908205134401,-73.98878264737927,BROOKLYN,11227,NY,2025-12-11,63000.0,14000.0,Mensual,1,29.58,29.58,Cheque electrónico,Web,1,No,No,Si,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Alto,9.0,11,2,20.54,1,1.36,36.0,5,40.4,Red,0,2.3,21.0,0.19,0.09,Muy insatisfecho,0.0,1,2025-12-29,0,10,0,0,35,107.25,1,2025-10-13,8,0,Bajo
0107-YHINA,Masculino,56.0,USA,New York,PYME,0,No,Si,40.11238533659802,-77.51958437167269,QUEENS,11474,NY,2025-12-11,72000.0,8500.0,Mensual,1,157.69,157.69,Cheque electrónico,Web,2,15%,No,Si,Si,Si,Fibra óptica,No,No,Si,No,Si,Si,Alto,11.0,11,2,28.08,2,-12.82,30.0,5,40.2,Servicio,0,2.2,7.0,0.08,0.02,No respondió,0.0,1,2025-12-11,2,5,0,1,1,59.77,10,2025-08-12,1,0,Alto
0111-KLBQG,Masculino,59.0,USA,New York,PYME,1,Si,Si,40.61188246739585,-74.15143679746318,MANHATTAN,10277,NY,2023-05-26,85000.0,28000.0,Mensual,32,121.66,3893.12,Cheque por correo,Web,0,No,No,Si,Si,No,Fibra óptica,No,Si,No,No,Si,Si,Low,0.507,86,4,59.0,9,20.03,6.0,4,18.1,Red,2,3.1,55.0,0.32,0.1,Muy satisfecho,0.0,0,2025-12-03,1,0,0,1,37,111.68,0,2025-09-23,8,1,Alto
0112-QAWRZ,Masculino,54.0,USA,New York,PYME,0,Si,Si,40.67724114804704,-73.92720336369308,BRONX,10459,NY,2024-09-17,42000.0,13000.0,Mensual,16,128.29,2052.64,Transferencia bancaria,Web,0,No,No,Si,Si,Si,Fibra óptica,No,No,Si,No,Si,No,Low,0.428,127,5,45.84,6,13.78,2.0,3,28.4,Precio,0,3.8,69.0,0.29,0.11,Neutral,0.0,0,2025-11-14,0,30,1,0,73,28.28,9,2025-08-05,2,3,Competitivo
0112-QWPNC,Masculino,49.0,USA,New York,PYME,0,Si,No,40.84579560951496,-73.89192710400724,MANHATTAN,10267,NY,2022-01-01,85000.0,28000.0,Un año,49,88.81,4351.6900000000005,Cheque electrónico,Web,0,No,No,No,Si,Si,DSL,Si,No,Si,Si,Si,Si,Low,0.28,129,7,76.95,6,10.32,8.0,3,11.5,Precio,0,1.1,26.0,0.23,0.1,Neutral,0.0,0,2025-12-24,0,5,0,0,13,64.15,5,2025-12-08,5,1,Bajo
0114-IGABW,Femenino,42.0,USA,New York,PYME,0,Si,No,40.75171836730525,-73.85539164584124,STATEN ISLAND,10312,NY,2020-03-12,82000.0,3200.0,Dos años,71,94.52,6710.92,Transferencia bancaria,Web,0,No,Si,No,No,Sin servicio,DSL,No,Si,Si,Si,Si,Si,Low,0.053,117,5,84.52,6,11.8,0.0,0,9.2,Ninguna,0,4.6,84.0,0.62,0.25,Neutral,3.0,0,2025-11-17,1,30,0,0,26,29.58,1,2025-11-24,6,0,Alto
0114-PEGZZ,Femenino,45.0,USA,New York,PYME,0,No,No,40.72259765975002,-73.84986292914033,BRONX,10472,NY,2023-04-26,42000.0,13000.0,Mensual,33,146.26,4826.58,Cheque electrónico,Web,0,No,No,No,Si,Si,Fibra óptica,No,Si,Si,No,Si,Si,Low,0.429,58,4,102.35,10,17.33,9.0,2,43.8,Servicio,0,3.2,54.0,0.22,0.08,Neutral,1.0,0,2025-12-23,0,5,0,0,14,26.63,4,2025-12-11,7,0,Competitivo
0114-RSRRW,Femenino,41.0,USA,New York,Residencial,0,Si,No,40.11238533659802,-77.51958437167269,MANHATTAN,10142,NY,2025-03-16,85000.0,28000.0,Mensual,10,25.92,259.20000000000005,Transferencia bancaria,Web,0,No,Si,Si,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.52,92,5,78.66,6,3.93,0.0,1,15.7,Ninguna,0,3.9,54.0,0.2,0.06,Muy satisfecho,1.0,0,2025-11-14,1,0,1,0,84,114.64,0,2025-09-02,6,2,Competitivo
0115-TFERT,Masculino,50.0,USA,New York,Corporativo,0,Si,No,40.73045754511662,-73.99364974329583,MANHATTAN,10055,NY,2024-04-20,85000.0,28000.0,Mensual,21,161.61,3393.8100000000004,Cheque electrónico,Web,0,No,No,Si,Si,Si,Fibra óptica,No,Si,Si,Si,Si,Si,Low,0.284,129,4,65.9,10,23.3,3.0,3,2.1,Facturacion,0,3.1,32.0,0.4,0.13,Muy satisfecho,0.0,0,2025-11-26,0,5,0,1,11,99.04,6,2025-08-06,1,0,Bajo
0117-LFRMW,Masculino,22.0,USA,New York,Residencial,0,Si,Si,40.73692858072974,-73.87821113749929,BRONX,10451,NY,2022-12-27,42000.0,13000.0,Mensual,37,42.26,1563.62,Transferencia bancaria,Web,0,No,No,No,No,Sin servicio,DSL,Si,Si,Si,No,No,No,Low,0.8210000000000001,55,4,90.32,10,4.23,5.0,4,19.3,Precio,2,1.3,13.0,0.15,0.05,Satisfecho,0.0,0,2025-12-17,3,0,0,1,42,6.36,0,2025-08-07,1,0,Competitivo
0118-JPNOY,Femenino,53.0,USA,New York,PYME,1,No,No,40.76297140743939,-73.91575664351248,QUEENS,11083,NY,2023-11-22,72000.0,8500.0,Mensual,26,137.3,3569.8,Tarjeta de crédito,Web,6,No,No,Si,Si,No,Fibra óptica,Si,No,No,No,Si,No,Low,0.281,137,4,73.59,7,21.31,8.0,13,41.4,Precio,6,3.8,68.0,0.39,0.14,Satisfecho,0.0,0,2025-12-14,2,10,0,0,96,35.88,7,2025-10-24,2,2,Competitivo
0121-SNYRK,Masculino,32.0,USA,New York,Residencial,0,No,No,40.11238533659802,-77.51958437167269,BRONX,10463,NY,2021-12-02,42000.0,13000.0,Un año,50,50.07,2503.5,Cheque por correo,Web,0,No,No,Si,No,Sin servicio,DSL,Si,No,No,Si,No,No,Low,0.3239999999999999,101,5,62.51,5,-4.64,8.0,2,6.2,Ninguna,0,3.8,68.0,0.31,0.12,Neutral,0.0,0,2025-11-25,0,30,0,0,56,28.59,4,2025-11-15,8,2,Bajo
0122-OAHPZ,Femenino,46.0,USA,New York,PYME,0,No,No,40.76806228361677,-73.9606567182028,MANHATTAN,10087,NY,2025-06-14,85000.0,28000.0,Mensual,7,112.36,786.52,Cheque electrónico,Web,0,20%,No,Si,Si,Si,Fibra óptica,No,No,No,No,No,No,Alto,10.5,6,2,41.86,1,3.33,11.0,8,18.9,Servicio,0,1.4,17.0,0.09,0.04,Insatisfecho,0.0,1,2025-11-11,0,0,0,0,85,21.92,4,2025-07-08,3,1,Competitivo
0123-CRBRT,Femenino,60.0,USA,New York,Corporativo,0,Si,Si,40.682846873004806,-73.96390148931783,BROOKLYN,11234,NY,2021-01-06,63000.0,14000.0,Dos años,61,112.27,6848.469999999999,Cheque por correo,Web,0,10%,Si,No,Si,Si,DSL,Si,Si,Si,Si,Si,Si,Low,0.196,104,6,85.25,10,20.55,4.0,1,7.5,Ninguna,0,3.8,52.0,0.36,0.16,Neutral,0.0,1,2025-11-21,3,15,0,0,47,85.2,2,2025-12-11,1,3,Bajo
0125-LZQXK,Masculino,54.0,USA,New York,Corporativo,0,No,No,40.75652231646266,-73.92960367511526,MANHATTAN,10067,NY,2024-10-17,85000.0,28000.0,Mensual,15,171.65,2574.75,Cheque electrónico,Web,0,No,No,Si,Si,No,Fibra óptica,No,No,Si,Si,Si,Si,Medium,3.707,90,6,60.04,9,-1.27,4.0,5,6.0,Facturacion,0,1.9,12.0,0.07,0.03,Satisfecho,0.0,0,2025-12-27,0,0,0,0,60,70.19,1,2025-10-20,3,3,Competitivo
0128-MKWSG,Femenino,41.0,USA,New York,Residencial,0,No,Si,40.7128487179766,-73.90426990115682,BRONX,10472,NY,2023-11-22,42000.0,13000.0,Mensual,26,83.2,2163.2000000000003,Cheque por correo,Web,1,No,No,No,No,Sin servicio,DSL,Si,No,No,Si,No,Si,Low,0.358,75,6,95.32,7,17.11,1.0,1,5.5,Ninguna,0,2.8,65.0,0.38,0.12,Neutral,0.0,0,2025-12-29,0,30,1,0,81,57.2,5,2025-09-17,8,2,Bajo
0129-KPTWJ,Masculino,34.0,USA,New York,PYME,0,Si,No,40.85175474336876,-73.88942690502574,QUEENS,11611,NY,2020-02-11,72000.0,8500.0,Mensual,72,127.47,9177.84,Cheque electrónico,Web,0,No,No,Si,Si,No,Fibra óptica,No,No,Si,No,Si,Si,Low,0.327,74,4,105.23,9,6.22,8.0,4,17.9,Precio,2,3.4,48.0,0.43,0.2,Muy satisfecho,0.0,0,2025-12-25,1,10,0,0,43,26.79,3,2025-07-22,6,1,Competitivo
0129-QMPDR,Masculino,71.0,USA,New York,Residencial,0,Si,Si,40.66039201809476,-73.99811134121482,BROOKLYN,11205,NY,2022-05-31,63000.0,14000.0,Un año,44,18.87,830.2800000000001,Transferencia bancaria,Web,0,No,No,Si,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.247,146,7,101.89,7,9.39,8.0,2,44.7,Ninguna,0,3.5,61.0,0.47,0.23,Neutral,0.0,0,2025-11-07,1,0,1,0,51,36.93,9,2025-09-18,2,0,Competitivo
0130-SXOUN,Masculino,45.0,USA,New York,PYME,0,No,No,40.7004467552887,-73.9029424932051,MANHATTAN,10132,NY,2020-08-09,85000.0,28000.0,Mensual,66,133.85,8834.1,Tarjeta de crédito,Web,0,10%,No,No,Si,Si,Fibra óptica,No,Si,No,No,No,Si,Low,0.199,63,6,89.97,7,-2.94,0.0,3,15.4,Ninguna,0,3.6,60.0,0.4,0.18,Sin Respuesta,0.0,0,2025-11-19,3,30,0,1,61,45.95,3,2025-12-24,5,0,Competitivo
0133-BMFZO,Femenino,51.0,USA,New York,PYME,0,No,No,40.707532739989595,-74.01313257566436,BROOKLYN,11205,NY,2025-11-11,63000.0,14000.0,Mensual,2,120.95,241.9,Cheque electrónico,Web,1,15%,No,Si,Si,No,Fibra óptica,Si,Si,No,Si,No,No,Alto,10.0,9,2,28.19,2,-10.75,12.0,8,6.1,Servicio,0,2.8,22.0,0.3,0.11,Muy insatisfecho,0.0,1,2025-12-27,2,0,0,0,1,95.33,5,2025-11-11,1,1,Competitivo
0134-XWXCE,Femenino,52.0,USA,New York,PYME,1,No,No,40.708925138268874,-73.81876221327778,BROOKLYN,11201,NY,2022-05-31,63000.0,14000.0,Un año,44,99.16,4363.04,Transferencia bancaria,Web,1,No,No,No,Si,No,DSL,No,No,Si,Si,Si,Si,Low,0.237,68,4,103.3,9,23.61,4.0,1,8.6,Ninguna,0,3.9,69.0,0.46,0.16,Neutral,1.0,0,2025-11-07,3,0,0,0,92,118.76,1,2025-11-08,7,3,Competitivo
0135-NMXAP,Femenino,34.0,USA,New York,PYME,0,No,No,40.605646880940895,-74.0090610095335,QUEENS,11477,NY,2025-01-15,72000.0,8500.0,Mensual,12,127.78,1533.36,Transferencia bancaria,Web,0,No,Si,Si,Si,Si,Fibra óptica,No,Si,No,No,Si,No,Alto,10.5,5,1,34.78,1,-6.64,30.0,6,33.8,Precio,0,2.0,15.0,0.23,0.1,Sin Respuesta,0.0,0,2025-12-02,1,0,1,1,70,26.16,1,2025-10-19,8,1,Alto
0136-IFMYD,Masculino,35.0,USA,New York,Corporativo,1,Si,No,40.790069985306815,-73.94785237651924,QUEENS,11531,NY,2020-05-11,72000.0,8500.0,Dos años,69,167.66,11568.54,Cheque electrónico,Web,0,10%,No,Si,Si,Si,Fibra óptica,No,Si,Si,Si,Si,Si,Low,0.0,96,5,87.86,11,-4.22,6.0,1,4.4,Ninguna,0,4.1,70.0,0.78,0.33,Muy satisfecho,0.0,0,2025-12-13,1,30,0,0,30,44.28,9,2025-12-20,6,1,Competitivo
0137-OCGAB,Femenino,30.0,USA,New York,PYME,0,No,No,40.84596234769792,-73.83365957614208,BRONX,10473,NY,2025-12-11,42000.0,13000.0,Mensual,1,121.43,121.43,Cheque por correo,Web,4,20%,Si,Si,Si,Si,Fibra óptica,No,Si,No,No,No,No,Alto,12.0,13,3,33.02,2,-4.7,55.0,6,20.1,Servicio,0,2.7,4.0,0.25,0.11,Insatisfecho,0.0,0,2025-12-05,2,0,1,0,81,37.22,9,2025-08-17,3,3,Competitivo
0137-UDEUO,Femenino,19.0,USA,New York,Residencial,0,No,No,40.807702024401635,-73.91914254011229,BROOKLYN,11242,NY,2025-10-12,63000.0,14000.0,Mensual,3,24.63,73.89,Cheque por correo,Web,1,25%,No,No,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Alto,9.0,20,3,15.9,2,4.89,39.0,8,15.9,Red,0,2.3,22.0,0.12,0.04,Satifecho,0.0,1,2025-11-17,2,0,1,0,72,10.07,3,2025-11-29,3,2,Alto
0139-IVFJG,Femenino,33.0,USA,New York,PYME,0,Si,No,40.64134255900437,-73.98746418297995,MANHATTAN,10131,NY,2025-11-11,85000.0,28000.0,Mensual,2,99.66,199.32,Cheque electrónico,Web,0,No,No,No,Si,No,Fibra óptica,Si,Si,No,No,Si,No,Low,0.2259999999999999,54,7,46.5,7,4.98,4.0,2,14.6,Ninguna,0,4.1,43.0,0.27,0.1,Neutral,1.0,0,2025-11-27,0,0,1,0,71,30.21,5,2025-10-29,7,3,Competitivo
0141-YEAYS,Femenino,52.0,USA,New York,PYME,1,No,No,40.73664368890842,-73.8813798674773,QUEENS,11109,NY,2023-10-23,72000.0,8500.0,Mensual,27,127.13,3432.51,Transferencia bancaria,Web,0,No,No,Si,Si,Si,Fibra óptica,No,Si,Si,No,No,No,Low,0.414,113,5,114.84,8,-0.76,7.0,3,28.8,Red,0,3.7,61.0,0.49,0.24,Neutral,0.0,0,2025-12-21,1,15,1,0,32,108.69,1,2025-08-08,8,0,Competitivo
0142-GVYSN,Masculino,28.0,USA,New York,Residencial,0,No,No,40.754902143305195,-73.93779878318217,BRONX,10464,NY,2023-11-22,42000.0,13000.0,Mensual,26,24.1,626.6,Cheque electrónico,Web,0,No,No,Si,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.378,140,5,115.15,5,14.31,0.0,1,39.1,Ninguna,0,3.9,65.0,0.39,0.19,Satisfecho,0.0,0,2025-11-25,1,0,1,0,4,101.93,6,2025-07-30,6,1,Bajo
0147-ESWWR,Femenino,54.0,USA,New York,Corporativo,1,Si,No,40.81463145593298,-73.92582838990016,QUEENS,11411,NY,2022-10-28,72000.0,8500.0,Mensual,39,131.22,5117.58,Cheque electrónico,Web,0,No,No,Si,Si,Si,Fibra óptica,No,No,No,Si,Si,Si,Low,0.365,55,6,104.1,6,22.59,8.0,2,2.9,Ninguna,0,3.2,58.0,0.3,0.12,Satisfecho,1.0,0,2025-12-17,1,0,0,0,77,24.27,10,2025-11-10,6,0,Bajo
0148-DCDOS,Masculino,31.0,USA,New York,PYME,0,No,No,40.58874195304692,-73.81711174059048,BRONX,10466,NY,2023-12-22,42000.0,13000.0,Mensual,25,124.13,3103.25,Transferencia bancaria,Web,0,20%,No,Si,Si,Si,Fibra óptica,No,No,No,No,Si,Si,Alto,9.5,19,2,23.03,3,2.18,28.0,5,41.3,Precio,0,1.1,4.0,0.21,0.1,Muy insatisfecho,0.0,1,2025-11-30,0,0,0,1,57,47.11,7,2025-11-28,4,1,Bajo
0151-ONTOV,Femenino,35.0,USA,New York,PYME,0,No,No,40.746055902805175,-73.99249700296544,BROOKLYN,11247,NY,2025-12-11,63000.0,14000.0,Mensual,1,115.29,115.29,Cheque por correo,Web,2,No,No,No,Si,No,Fibra óptica,No,No,No,No,No,No,Alto,12.0,7,3,15.28,4,-1.86,32.0,5,17.5,Red,0,1.2,14.0,0.1,0.04,No respondió,0.0,1,2025-11-13,3,0,0,1,76,40.74,8,2025-12-05,8,1,Competitivo
0156-FVPTA,Masculino,70.0,USA,New York,Residencial,0,Si,No,40.580756200123304,-73.98340034009931,BROOKLYN,11220,NY,2024-03-21,63000.0,14000.0,Mensual,22,57.73,1270.06,Cheque electrónico,Web,1,No,No,Si,Si,No,DSL,Si,No,No,Si,No,No,Low,1.453,58,5,71.8,10,0.52,0.0,5,4.6,Precio,1,3.1,32.0,0.25,0.09,Muy satisfecho,0.0,0,2025-12-16,2,5,1,0,10,21.99,5,2025-12-09,7,1,Alto
0164-APGRB,Femenino,62.0,USA,New York,Corporativo,0,No,No,40.57035421243749,-74.10985891447987,MANHATTAN,10238,NY,2020-02-11,85000.0,28000.0,Dos años,72,153.5,11052.0,Cheque electrónico,Web,0,No,No,Si,Si,Si,Fibra óptica,Si,Si,Si,Si,Si,Si,Low,0.152,80,6,99.47,7,18.53,1.0,2,6.1,Ninguna,0,3.2,50.0,0.21,0.1,Neutral,1.0,0,2025-12-23,0,30,1,0,83,76.55,1,2025-09-27,3,0,Bajo
0164-XAIRP,Femenino,50.0,USA,New York,Residencial,0,No,No,40.6792569323132,-73.77806284324525,MANHATTAN,10221,NY,2024-01-21,85000.0,28000.0,Dos años,24,27.74,665.76,Transferencia bancaria,Web,0,No,Si,Si,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.274,76,5,70.14,10,19.7,4.0,1,37.1,Ninguna,0,3.1,56.0,0.22,0.09,Muy satisfecho,0.0,0,2025-12-17,1,10,0,1,22,69.09,5,2025-10-14,7,1,Alto
0168-XZKBB,Femenino,56.0,USA,New York,PYME,0,Si,No,40.761841826499115,-73.84342481896552,QUEENS,11489,NY,2024-06-19,72000.0,8500.0,Mensual,19,131.25,2493.75,Cheque electrónico,Web,0,No,No,Si,Si,Si,Fibra óptica,No,No,No,No,Si,No,Low,0.486,98,4,104.69,6,20.49,6.0,4,26.5,Servicio,0,3.5,68.0,0.25,0.08,Muy satisfecho,0.0,0,2025-12-08,0,30,0,0,44,54.1,7,2025-09-18,8,1,Bajo
0174-QRVVY,Masculino,57.0,USA,New York,Residencial,0,Si,Si,40.80798639393274,-73.94531695125801,BROOKLYN,11223,NY,2020-03-12,63000.0,14000.0,Dos años,71,16.41,1165.11,Tarjeta de crédito,Web,1,10%,No,No,Si,Si,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.0,106,4,95.48,6,7.12,8.0,2,17.8,Ninguna,0,4.4,78.0,0.64,0.21,Satisfecho,3.0,0,2025-11-04,0,30,0,0,26,103.38,9,2025-08-08,6,0,Bajo
0177-PXBAT,Masculino,54.0,USA,New York,Corporativo,1,Si,No,40.67656025019418,-73.98294026700856,QUEENS,11267,NY,2023-04-26,72000.0,8500.0,Mensual,33,158.41,5227.53,Transferencia bancaria,Web,0,No,No,Si,Si,Si,Fibra óptica,Si,No,Si,Si,Si,Si,Low,0.0,47,7,92.25,10,7.27,2.0,1,2.4,Ninguna,0,4.2,76.0,0.78,0.24,Muy satisfecho,1.0,0,2025-11-21,0,0,0,0,78,76.27,0,2025-11-20,6,2,Competitivo
0178-CIIKR,Femenino,54.0,USA,New York,Residencial,0,No,No,40.74308063984275,-73.99323713875447,BRONX,10451,NY,2025-10-12,42000.0,13000.0,Mensual,3,20.9,62.7,Cheque por correo,Web,1,No,No,No,Si,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Low,0.21,127,4,114.77,11,-0.35,2.0,2,35.9,Precio,0,4.0,43.0,0.48,0.15,Muy satisfecho,0.0,0,2025-12-10,1,0,0,1,93,34.82,10,2025-10-16,6,0,Competitivo
0178-SZBHO,Masculino,36.0,USA,New York,PYME,0,Si,Si,40.64387802247157,-74.09571042061296,BROOKLYN,11226,NY,2022-03-02,63000.0,14000.0,Mensual,47,143.13,6727.11,Cheque electrónico,Web,0,No,No,No,Si,Si,Fibra óptica,No,Si,No,No,Si,No,Low,0.523,53,5,112.01,10,18.18,3.0,2,46.8,Servicio,0,3.0,35.0,0.35,0.16,Satisfecho,0.0,0,2025-12-15,0,0,0,0,55,47.98,5,2025-11-22,3,3,Alto
