CustomerID,City,State,Borough,ZipCode,Latitude,Longitude,MedianIncome,PopulationDensity,RegistrationDate,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,ChargesMonthly,ChargesTotal,Churn
0188-GWFLE,New York,NY,STATEN ISLAND,10308,40.56044329023661,-74.16259562740838,82200,8618,2025-03-09,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,33.7,No
0191-EQUUH,New York,NY,BROOKLYN,11201,40.69041061798139,-73.98470363069457,62800,37137,2023-11-07,Female,0,No,Yes,25,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),35.05,844.45,No
0191-ZHSKZ,New York,NY,MANHATTAN,10028,40.77918456737729,-73.95481879973008,86553,74781,2024-02-19,Male,1,No,No,30,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.75,2111.3,No
0193-ESZXP,New York,NY,BRONX,10466,40.89817099732543,-73.85101451438045,40500,34920,2022-11-14,Female,1,Yes,No,58,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.5,6205.5,Yes
0195-IESCP,New York,NY,BRONX,10469,40.87340611548087,-73.85351794239797,40500,34920,2024-04-20,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.25,855.3,Yes
0196-JTUQI,New York,NY,MANHATTAN,10030,40.821495588245725,-73.9391925910961,86553,74781,2021-03-12,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.2,633.85,No
0196-VULGZ,New York,NY,MANHATTAN,10026,40.80346071478072,-73.95233889822234,86553,74781,2025-05-23,Female,1,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.35,474.9,Yes
0197-PNKNK,New York,NY,BROOKLYN,11234,40.61894033735039,-73.90278004703629,62800,37137,2020-02-10,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),84.45,5848.6,No
0201-MIBOL,New York,NY,QUEENS,11378,40.730913821313514,-73.89384171724984,69300,21460,2025-10-24,Female,1,No,No,66,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),102.4,6471.85,No
0201-OAMXR,New York,NY,QUEENS,11105,40.775922530998976,-73.91038217991611,69300,21460,2022-12-01,Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),115.55,8127.6,Yes
0203-HHYIJ,New York,NY,QUEENS,11361,40.769208253679146,-73.77097227368563,69300,21460,2025-07-26,Male,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.3,676.35,Yes
0206-OYVOC,New York,NY,MANHATTAN,10031,40.8246673156901,-73.94803482943405,86553,74781,2025-08-20,Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.25,864.2,No
0206-TBWLC,New York,NY,BROOKLYN,11225,40.66273227627071,-73.95377309191326,62800,37137,2021-03-18,Female,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,114.65,6049.5,No
0207-MDKNV,New York,NY,BROOKLYN,11213,40.67110316925542,-73.94036430854851,62800,37137,2023-08-18,Female,0,No,No,15,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,105.1,1582.75,Yes
0208-BPQEJ,New York,NY,BROOKLYN,11212,40.65995653952942,-73.92188787898715,62800,37137,2020-10-09,Female,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.4,198.1,No
0212-ISBBF,New York,NY,BROOKLYN,11222,40.73140243845179,-73.95785678815935,62800,37137,2022-06-18,Female,0,No,No,22,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.35,1098.85,No
0214-JHPFW,New York,NY,STATEN ISLAND,10310,40.63523111906333,-74.11733736288325,82200,8618,2024-03-17,Female,0,Yes,No,70,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),57.8,4039.3,No
0215-BQKGS,New York,NY,MANHATTAN,10011,40.74507077436493,-73.99866110113715,86553,74781,2023-05-27,Male,0,No,No,30,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.3,2438.6,No
0218-QNVAS,New York,NY,MANHATTAN,10002,40.712624620513665,-73.99036173504172,86553,74781,2021-05-13,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),100.55,7113.75,No
0219-QAERP,New York,NY,STATEN ISLAND,10308,40.55082426105718,-74.1615034935895,82200,8618,2023-07-29,Male,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.8,576.65,No
0219-YTZUE,New York,NY,QUEENS,11374,40.72842245202136,-73.85445721599652,69300,21460,2024-08-24,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.8,371.9,Yes
0220-EBGCE,New York,NY,QUEENS,11362,40.77089947685192,-73.7353146872277,69300,21460,2021-11-22,Male,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.85,167.3,Yes
0221-NAUXK,New York,NY,MANHATTAN,10022,40.76116727912781,-73.96894519996368,86553,74781,2025-07-22,Male,0,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.95,219.5,No
0221-WMXNQ,New York,NY,QUEENS,11694,40.57869636290218,-73.84955642394517,69300,21460,2021-11-02,Male,1,No,No,4,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.35,273.4,No
0222-CNVPT,New York,NY,STATEN ISLAND,10314,40.60806063432073,-74.16227942088551,82200,8618,2024-06-20,Male,1,No,No,52,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),48.8,2555.05,No
0224-HJAPT,New York,NY,BRONX,10451,40.82531122910667,-73.92593933578868,40500,34920,2023-05-03,Male,0,No,No,5,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,47.15,223.15,Yes
0224-NIJLP,New York,NY,MANHATTAN,10021,40.76863401246622,-73.95538192341047,86553,74781,2025-07-07,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,165.5,No
0224-RLWWD,New York,NY,STATEN ISLAND,10302,40.618079946113035,-74.14307973763925,82200,8618,2021-04-23,Female,1,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.3,89.3,No
0225-ZORZP,New York,NY,BROOKLYN,11229,40.60597438122897,-73.94489178977369,62800,37137,2025-03-04,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,84.3,235.05,No
0228-MAUWC,New York,NY,STATEN ISLAND,10305,40.59379448630044,-74.08045440737068,82200,8618,2021-08-24,Male,0,No,No,19,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,59.55,1144.6,No
0229-LFJAF,New York,NY,QUEENS,11377,40.73649019245571,-73.89578138483482,69300,21460,2025-07-16,Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),69.65,4908.25,No
0230-UBYPQ,New York,NY,QUEENS,11435,40.70618791167794,-73.80817289160157,69300,21460,2022-12-19,Male,1,Yes,No,63,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),36.1,2298.9,No
0230-WEQUW,New York,NY,STATEN ISLAND,10307,40.51678830358965,-74.2334247498658,82200,8618,2020-04-25,Male,0,Yes,No,66,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),56.6,3789.2,No
0231-LXVAP,New York,NY,STATEN ISLAND,10312,40.54445538612915,-74.18906726588382,82200,8618,2020-05-25,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,75.9,75.9,Yes
0233-FTHAV,New York,NY,BRONX,10467,40.86982660859732,-73.87922598673276,40500,34920,2025-06-16,Female,0,No,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),79.2,4765.0,No
0234-TEVTT,New York,NY,STATEN ISLAND,10308,40.54189885252165,-74.1444745307863,82200,8618,2021-10-08,Female,0,Yes,Yes,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),45.0,2196.3,No
0235-KGSLC,New York,NY,BROOKLYN,11205,40.6960118809278,-73.96756190388936,62800,37137,2024-01-22,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.55,85.55,Yes
0236-HFWSV,New York,NY,BRONX,10454,40.807420698425815,-73.9134824483505,40500,34920,2020-12-18,Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.35,1444.65,Yes
0237-YFUTL,New York,NY,STATEN ISLAND,10305,40.5967847353976,-74.0703143356785,82200,8618,2025-08-31,Female,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.65,5405.8,No
0238-WHBIQ,New York,NY,MANHATTAN,10021,40.76997974269068,-73.95751828511808,86553,74781,2021-05-17,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.7,6339.3,No
0239-OXEXL,New York,NY,QUEENS,11385,40.70133375220122,-73.8882914902831,69300,21460,2020-05-14,Female,0,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,84.25,3847.6,No
0244-LGNFY,New York,NY,QUEENS,11101,40.74587855500664,-73.94547258893536,69300,21460,2025-07-14,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),92.65,6733.0,No
0247-SLUJI,New York,NY,MANHATTAN,10010,40.736063609346914,-73.98054348565344,86553,74781,2020-03-15,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,19.7,No
0248-IPDFW,New York,NY,STATEN ISLAND,10314,40.60112291247189,-74.17641135061086,82200,8618,2023-11-04,Female,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.1,50.1,No
0248-PGHBZ,New York,NY,BROOKLYN,11228,40.621306107983585,-74.00639750726174,62800,37137,2023-02-03,Female,1,No,No,67,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),92.45,6140.85,No
0253-ZTEOB,New York,NY,MANHATTAN,10038,40.71373937961045,-73.99798718496118,86553,74781,2024-11-25,Female,0,Yes,Yes,48,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,79.65,3870.3,No
0254-FNMCI,New York,NY,MANHATTAN,10034,40.86714842841557,-73.91731673178319,86553,74781,2023-04-26,Female,0,No,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.9,7624.2,No
0254-KCJGT,New York,NY,QUEENS,11375,40.72899507097707,-73.84938308028472,69300,21460,2023-05-01,Male,0,Yes,No,52,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),81.4,4354.45,No
0254-WWRKD,New York,NY,BRONX,10469,40.86417992475418,-73.83432623503789,40500,34920,2020-02-03,Female,0,Yes,Yes,67,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),50.55,3431.75,No
0256-LTHVJ,New York,NY,BRONX,10469,40.86181548738472,-73.85588614222756,40500,34920,2021-05-26,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.05,2227.1,Yes
0257-KXZGU,New York,NY,QUEENS,11422,40.66422734007119,-73.73442231890728,69300,21460,2024-07-27,Female,0,Yes,Yes,32,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),62.45,2045.55,No
0257-ZESQC,New York,NY,QUEENS,11378,40.71460988503414,-73.9031094461374,69300,21460,2022-08-30,Female,1,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.2,1929.35,Yes
0258-NOKBL,New York,NY,MANHATTAN,10033,40.851293823789845,-73.93230111796785,86553,74781,2022-07-19,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.4,268.45,No
0259-GBZSH,New York,NY,QUEENS,11378,40.72460444803722,-73.89778786231436,69300,21460,2022-04-20,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.65,181.5,Yes
0260-ZDLGK,New York,NY,BRONX,10466,40.894516845307386,-73.85674843235584,40500,34920,2021-08-27,Female,0,No,Yes,9,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,72.9,651.4,Yes
0263-FJTQO,New York,NY,QUEENS,11378,40.725248981147594,-73.90692548344963,69300,21460,2020-05-13,Male,0,Yes,Yes,50,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.5,3486.65,No
0264-CNITK,New York,NY,QUEENS,11101,40.75487350523252,-73.93089398197345,69300,21460,2025-10-26,Female,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.1,1389.6,No
0265-EDXBD,New York,NY,BROOKLYN,11208,40.679862646163706,-73.87110462112507,62800,37137,2022-08-19,Male,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,2303.35,Yes
0265-PSUAE,New York,NY,MANHATTAN,10003,40.72493742787808,-73.98836844782758,86553,74781,2022-07-19,Female,0,Yes,Yes,16,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),100.7,1522.7,No
0266-CLZKZ,New York,NY,BROOKLYN,11229,40.60813246982018,-73.95976416104064,62800,37137,2023-09-17,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.65,6717.9,No
0266-GMEAO,New York,NY,STATEN ISLAND,10302,40.63577448378667,-74.13494610487561,82200,8618,2021-09-27,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.3,8058.55,No
0268-QKIWO,New York,NY,BRONX,10453,40.85018239259848,-73.91588113926184,40500,34920,2023-03-13,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.75,58.85,Yes
0269-XFESX,New York,NY,MANHATTAN,10003,40.72828872815288,-73.98790604104992,86553,74781,2025-04-30,Male,0,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.35,538.5,No
0270-THENM,New York,NY,QUEENS,11432,40.70651398188648,-73.79204588868882,69300,21460,2024-05-23,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),69.85,5102.35,No
0274-JKUJR,New York,NY,QUEENS,11369,40.765025409028596,-73.88236177217654,69300,21460,2024-11-15,Male,0,Yes,Yes,7,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,58.85,465.7,No
0277-BKSQP,New York,NY,MANHATTAN,10012,40.73021343656091,-74.00031751167181,86553,74781,2020-08-20,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.4,475.1,No
0277-ORXQS,New York,NY,QUEENS,11434,40.6790436761033,-73.77992750866208,69300,21460,2022-06-16,Male,0,Yes,Yes,66,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),50.55,3364.55,No
0278-YXOOG,New York,NY,BRONX,10454,40.801510865061545,-73.91290138118396,40500,34920,2024-01-15,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.05,113.85,Yes
0280-XJGEX,New York,NY,BROOKLYN,11209,40.6285694451627,-74.02300255057894,62800,37137,2020-07-30,Male,0,No,No,49,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.7,5036.3,Yes
0281-CNTZX,New York,NY,MANHATTAN,10001,40.75186111800037,-73.99371627889087,86553,74781,2020-11-30,Male,0,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.95,1234.8,No
0282-NVSJS,New York,NY,QUEENS,11377,40.750547544603535,-73.9071319530074,69300,21460,2020-05-24,Female,1,Yes,Yes,12,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,29.3,355.9,No
0285-INHLN,New York,NY,STATEN ISLAND,10307,40.50747285655087,-74.23586633108619,82200,8618,2021-12-07,Male,0,Yes,Yes,27,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),54.75,1510.3,No
0289-IVARM,New York,NY,BROOKLYN,11209,40.62625673668451,-74.0299329007695,62800,37137,2022-07-09,Female,0,No,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,60.55,1982.6,No
0292-WEGCH,New York,NY,MANHATTAN,10013,40.72482493223613,-74.01123467503591,86553,74781,2022-04-27,Female,0,Yes,Yes,54,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,86.2,4524.05,No
0295-PPHDO,New York,NY,BRONX,10457,40.8446962384635,-73.89938518924748,40500,34920,2022-08-12,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,95.45,Yes
0295-QVKPB,New York,NY,MANHATTAN,10030,40.818323892860526,-73.94151133572831,86553,74781,2022-04-25,Male,0,No,No,5,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),63.95,318.1,No
0297-RBCSG,New York,NY,BROOKLYN,11224,40.5769434298005,-73.98182097217504,62800,37137,2025-03-12,Male,0,No,No,19,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),65.35,1231.85,No
0298-XACET,New York,NY,BROOKLYN,11207,40.6610356852701,-73.89487924009778,62800,37137,2020-06-16,Male,0,Yes,Yes,52,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,50.2,2554.0,No
0301-FIDRB,New York,NY,STATEN ISLAND,10306,40.56679983252941,-74.1067936950667,82200,8618,2025-02-24,Female,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),63.8,4684.3,No
0301-KOBTQ,New York,NY,QUEENS,11360,40.78060209388722,-73.77535635018602,69300,21460,2020-05-18,Male,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.05,614.45,No
0302-JOIVN,New York,NY,QUEENS,11358,40.755060059978625,-73.80752682990166,69300,21460,2024-08-13,Female,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.15,842.9,Yes
0303-UNCIP,New York,NY,QUEENS,11102,40.76856605511618,-73.92494466064001,69300,21460,2021-08-09,Male,0,No,No,41,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,65.0,2531.8,No
0303-WMMRN,New York,NY,QUEENS,11429,40.7073630687668,-73.75103681819608,69300,21460,2023-10-09,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.25,86.05,No
0305-SQECB,New York,NY,MANHATTAN,10003,40.72927127148002,-73.98717343138196,86553,74781,2023-11-28,Female,0,No,Yes,11,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,36.05,402.6,No
0306-JAELE,New York,NY,BRONX,10471,40.904911507579,-73.90191677059855,40500,34920,2021-06-26,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.1,453.4,Yes
0307-BCOPK,New York,NY,BROOKLYN,11201,40.70294082911219,-73.9875896511449,62800,37137,2025-06-19,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.05,326.65,No
0308-GIQJT,New York,NY,BROOKLYN,11220,40.63396206682214,-74.01010608733591,62800,37137,2021-03-03,Male,1,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),105.75,7382.85,No
0308-IVGOK,New York,NY,QUEENS,11356,40.78404177262575,-73.84580643457271,69300,21460,2023-10-07,Female,0,No,No,11,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),40.4,422.6,No
0310-MVLET,New York,NY,BRONX,10471,40.89013983668696,-73.89897643151834,40500,34920,2025-05-30,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.15,6010.05,Yes
0310-SUCIN,New York,NY,STATEN ISLAND,10305,40.589059180490146,-74.09548063287367,82200,8618,2020-11-27,Female,0,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),84.8,6046.1,No
0310-VQXAM,New York,NY,QUEENS,11356,40.78416622062416,-73.84650668355737,69300,21460,2025-12-31,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,178.8,No
0311-QYWSS,New York,NY,BROOKLYN,11233,40.68366055457077,-73.92623006321772,62800,37137,2025-07-30,Female,0,No,No,6,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.45,314.6,No
0311-UNPFF,New York,NY,QUEENS,11374,40.72872118170862,-73.85850114413773,69300,21460,2021-10-28,Female,0,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.8,2274.35,Yes
0314-TKOSI,New York,NY,BROOKLYN,11223,40.59611849054307,-73.98108478091392,62800,37137,2021-12-06,Female,0,No,No,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,55.15,322.9,No
0315-LVCRK,New York,NY,QUEENS,11357,40.793680291661786,-73.81698212978924,69300,21460,2024-05-30,Male,0,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,84.8,888.75,No
