cliente_id,genero,edad,pais,ciudad,segmento_de_cliente,meses_permanencia,canal_de_registro,tipo_contrato,conecciones_mensuales,dias_activos_semanales,promedio_coneccion,caracteristicas_usadas,tasa_crecimiento_uso,ultima_coneccion,cuota_mensual,ingresos_totales,metodo_de_pago,errores_de_pago,descuento_aplicado,aumento_ultimos_3_meses,tickets_de_soporte,tiempo_promedio_de_resolucion,tipo_de_queja,puntuacion_csates,escaladas,tasa_apertura_email,tasa_clics_marketing,puntuacion_nps,respuesta_de_la_encuesta,recuento_de_referencias,abandonar
CUST_00115,Masculino,18,Alemania,Sydney,SME,51,Mobile,Mensual,15,5,14.252363704084,5,0.16,13,50,2550,Tarjeta,0,0,1,1,34.045893021338586,No clasificada,4.0,0,0.86,0.46,10,Satisfecho,0,0
CUST_00116,Femenino,43,Australia,Londres,Individual,9,Web,Trimestral,14,6,13.202278148223511,6,0.08,4,50,450,Transferencia Bancarias,1,0,0,1,25.801793235287,No clasificada,4.0,1,0.23,0.3,-52,Neutral,2,0
CUST_00117,Masculino,55,USA,Dhaka,Individual,48,Web,Trimestral,18,7,13.697162359122048,6,0.14,10,70,3360,PayPal,0,0,0,0,21.932748773820883,No clasificada,3.0,1,0.63,0.14,8,Insatisfecho,0,0
CUST_00118,Femenino,55,UK,Toronto,SME,27,Mobile,Mensual,0,5,23.21580956014092,3,0.23,5,20,540,Tarjeta,0,0,0,1,21.37402181554164,Tecnico,3.0,0,0.48,0.48,5,Satisfecho,1,0
CUST_00119,Femenino,71,Banglades,Delhi,Individual,56,Mobile,Trimestral,10,3,10.755732420873308,7,0.03,21,10,560,Tarjeta,0,0,0,0,34.81403626371718,Facturacion,3.0,0,0.32,0.04,31,Satisfecho,0,0
CUST_00120,Masculino,61,Alemania,Delhi,Individual,56,Referral,Anual,36,7,17.16993281148877,5,-0.03,3,20,1120,Tarjeta,1,0,0,1,23.724956179627306,Tecnico,3.0,0,0.82,0.24,-34,Neutral,0,0
CUST_00121,Femenino,39,Banglades,Londres,Individual,57,Mobile,Anual,14,3,21.71973939848709,2,0.07,12,20,1140,Tarjeta,0,0,0,3,23.740183497625942,Tecnico,3.0,1,0.4,0.44,6,Satisfecho,1,0
CUST_00122,Masculino,61,UK,Delhi,Individual,15,Referral,Mensual,13,2,18.863615722027497,1,0.01,9,30,450,Tarjeta,1,0,0,0,26.22409817293629,Tecnico,4.0,0,0.25,0.37,36,Satisfecho,0,0
CUST_00123,Femenino,27,Alemania,Sydney,Individual,52,Mobile,Mensual,19,0,13.107628528456814,2,-0.08,16,10,520,Tarjeta,0,0,0,4,26.868689152435124,No clasificada,5.0,0,0.83,0.11,-17,Neutral,1,0
CUST_00124,Masculino,72,Banglades,Londres,Enterprise,32,Mobile,Mensual,20,7,24.44930834621669,2,-0.03,22,20,640,Tarjeta,1,0,1,3,12.364943032314594,Tecnico,4.0,1,0.18,0.49,85,Satisfecho,0,0
CUST_00125,Masculino,23,UK,Londres,Individual,48,Referral,Mensual,0,5,16.130338460721475,4,0.09,25,70,3360,Tarjeta,2,0,0,3,22.590566982296306,Tecnico,3.0,0,0.33,0.38,-15,Satisfecho,0,0
CUST_00126,Femenino,34,UK,Berlin,Individual,53,Referral,Anual,21,5,21.09291746087816,5,-0.1,10,50,2650,Transferencia Bancarias,1,0,0,2,29.446836562645515,Tecnico,5.0,0,0.62,0.21,31,Insatisfecho,0,0
CUST_00127,Femenino,68,Banglades,Dhaka,Individual,44,Mobile,Mensual,25,5,11.302616489503556,6,-0.24,3,10,440,Tarjeta,0,1,0,0,32.51439821173264,No clasificada,2.0,0,0.79,0.1,50,Satisfecho,1,0
CUST_00128,Masculino,67,Banglades,Dhaka,Individual,55,Mobile,Trimestral,25,6,19.101664400864507,4,-0.2,0,10,550,Tarjeta,2,0,0,3,21.745139200480686,Tecnico,3.0,0,0.52,0.21,-78,Satisfecho,0,1
CUST_00129,Femenino,55,India,Berlin,Individual,50,Web,Mensual,10,0,19.708508587460365,6,0.09,2,30,1500,PayPal,0,0,0,2,38.74409910488169,Facturacion,3.0,0,0.59,0.19,42,Neutral,2,0
CUST_00130,Femenino,41,USA,Sydney,Individual,39,Referral,Trimestral,35,6,9.636250771948092,6,0.0,1,70,2730,PayPal,1,0,0,2,29.948902322079704,Facturacion,3.0,1,0.7,0.09,-17,Satisfecho,0,0
CUST_00131,Femenino,68,USA,Toronto,Individual,16,Mobile,Mensual,34,7,24.503251003991465,5,0.04,2,30,480,Tarjeta,0,1,1,1,32.438267894338125,No clasificada,3.0,0,0.27,0.42,15,Neutral,5,0
CUST_00132,Masculino,27,Alemania,Delhi,Individual,28,Referral,Mensual,33,4,22.903756399787977,3,-0.0,27,20,560,Tarjeta,0,0,1,2,28.0129665867332,No clasificada,3.0,0,0.59,0.4,3,Neutral,2,0
CUST_00133,Masculino,73,Australia,New York,SME,51,Web,Mensual,27,1,11.22644494052137,2,0.08,6,100,5100,Transferencia Bancarias,0,1,0,1,34.42425190589182,Servicio,4.0,0,0.6,0.33,26,Insatisfecho,1,0
CUST_00134,Masculino,25,Banglades,Delhi,SME,6,Web,Trimestral,16,2,5.096706240777914,3,0.16,5,10,60,Tarjeta,1,0,0,2,29.358465527357108,Tecnico,3.0,0,0.79,0.16,40,Satisfecho,1,0
CUST_00135,Masculino,38,India,New York,Individual,6,Web,Trimestral,20,5,13.75915222987695,6,0.13,2,10,60,Tarjeta,0,0,0,0,13.372569075745384,Tecnico,3.0,0,0.62,0.27,17,Neutral,1,0
CUST_00136,Masculino,73,USA,Dhaka,Individual,38,Referral,Mensual,34,6,14.305783692470069,7,-0.19,6,10,380,PayPal,0,0,0,2,22.88880503760251,Tecnico,5.0,1,0.75,0.24,5,Satisfecho,2,1
CUST_00137,Masculino,23,USA,Sydney,SME,58,Referral,Mensual,0,7,10.787977834329164,9,-0.11,44,10,580,Tarjeta,0,0,1,1,23.90736166912048,Facturacion,2.0,0,0.47,0.38,75,Satisfecho,0,1
CUST_00138,Masculino,38,India,Toronto,Individual,47,Web,Trimestral,12,4,11.712066387579762,2,0.08,2,30,1410,Tarjeta,0,1,0,3,34.842965427324515,Tecnico,3.0,1,0.77,0.07,87,Neutral,2,0
CUST_00139,Masculino,74,Canada,Toronto,Enterprise,2,Mobile,Anual,24,4,20.81287172085056,5,-0.09,3,20,40,Tarjeta,1,0,0,0,22.37280370650411,Servicio,5.0,1,0.37,0.12,9,Satisfecho,2,0
CUST_00140,Masculino,56,India,Toronto,Individual,41,Web,Mensual,17,5,26.20393456512514,3,0.18,14,100,4100,Tarjeta,0,0,0,1,27.856261295481684,Tecnico,3.0,0,0.65,0.21,-9,Satisfecho,0,0
CUST_00141,Femenino,41,USA,Berlin,Individual,40,Web,Mensual,15,4,20.473057288589224,4,0.22,26,50,2000,PayPal,0,0,0,3,14.961145446498575,Servicio,3.0,0,0.47,0.26,-26,Satisfecho,1,0
CUST_00142,Masculino,50,Australia,Sydney,SME,7,Web,Mensual,36,7,23.761739295539115,9,0.21,7,20,140,Tarjeta,1,0,0,3,28.4772098063896,Facturacion,4.0,0,0.42,0.35,-51,Insatisfecho,0,0
CUST_00143,Femenino,35,Canada,New York,SME,27,Mobile,Mensual,28,6,15.035189756921898,9,0.0,14,20,540,PayPal,1,0,0,1,30.97467692538715,Facturacion,5.0,0,0.46,0.3,75,Satisfecho,0,0
CUST_00144,Femenino,73,UK,Toronto,Individual,28,Referral,Mensual,29,2,4.241338571673557,8,0.09,0,70,1960,PayPal,0,0,0,1,22.37874152171336,Tecnico,3.0,0,0.18,0.41,36,Insatisfecho,2,0
CUST_00145,Femenino,45,India,Sydney,Individual,16,Web,Trimestral,12,1,11.140300251235123,7,0.01,10,10,160,Tarjeta,0,0,0,1,33.42362598432005,Facturacion,4.0,1,0.32,0.38,30,Satisfecho,0,0
CUST_00146,Masculino,74,UK,Delhi,Individual,47,Mobile,Anual,14,3,9.936090343242132,8,0.25,0,50,2350,PayPal,0,0,1,1,40.8910810206351,Servicio,5.0,0,0.31,0.18,7,Insatisfecho,1,0
CUST_00147,Masculino,69,Canada,New York,Enterprise,9,Mobile,Mensual,24,1,21.89310091649341,4,0.02,45,30,270,PayPal,1,0,0,1,12.040602559988743,Facturacion,5.0,1,0.74,0.02,-23,Satisfecho,3,0
CUST_00148,Masculino,49,Canada,Dhaka,SME,52,Web,Trimestral,24,1,1.0,4,0.27,8,30,1560,Tarjeta,0,0,0,1,13.221182378569692,Tecnico,3.0,0,0.87,0.47,52,Satisfecho,1,0
CUST_00149,Masculino,29,Canada,Berlin,Individual,15,Referral,Trimestral,38,7,16.068532512580777,5,-0.32,1,30,450,Tarjeta,0,0,0,1,22.12032024491639,Servicio,4.0,0,0.47,0.22,-3,Satisfecho,0,0
CUST_00150,Femenino,65,Alemania,Londres,Individual,34,Referral,Anual,23,5,13.92601192823852,4,-0.08,19,20,680,PayPal,2,0,0,0,11.53320916755882,Facturacion,3.0,0,0.57,0.05,41,Neutral,1,0
CUST_00151,Masculino,59,India,New York,Individual,20,Web,Trimestral,36,6,17.530312423882556,6,-0.03,12,30,600,PayPal,1,1,0,0,24.760857782501816,Facturacion,3.0,0,0.12,0.44,44,Neutral,2,0
CUST_00152,Masculino,44,Banglades,Dhaka,Individual,14,Mobile,Anual,26,5,8.319505316613412,5,0.36,4,50,700,Tarjeta,0,0,0,0,5.823837235433345,No clasificada,5.0,0,0.7,0.23,28,Satisfecho,1,0
CUST_00153,Masculino,27,Australia,Dhaka,Individual,58,Web,Trimestral,17,0,23.155081373186533,8,-0.19,0,30,1740,PayPal,1,0,0,2,27.61040065731453,Tecnico,4.0,0,0.13,0.03,12,Satisfecho,2,0
CUST_00154,Masculino,63,Australia,Dhaka,SME,11,Mobile,Anual,12,4,16.241710855256308,2,0.05,10,20,220,Tarjeta,0,0,0,3,29.756506107529468,Servicio,4.0,1,0.55,0.4,53,Satisfecho,2,0
CUST_00155,Masculino,74,UK,Delhi,Individual,30,Mobile,Mensual,28,4,7.1222427964094965,1,0.09,10,10,300,Tarjeta,0,0,0,0,7.664638420081282,Facturacion,4.0,0,0.52,0.37,38,Satisfecho,1,0
CUST_00156,Femenino,69,UK,New York,Individual,3,Web,Mensual,16,3,8.133869574764553,2,0.19,3,10,30,Tarjeta,0,0,0,2,21.049202080167063,Servicio,5.0,2,0.51,0.13,5,Neutral,0,0
CUST_00157,Masculino,59,Banglades,New York,SME,2,Referral,Anual,18,0,11.991649268065052,1,-0.07,10,20,40,Transferencia Bancarias,1,1,0,0,25.12827747462025,Servicio,2.0,0,0.88,0.09,12,Satisfecho,1,1
CUST_00158,Femenino,49,UK,Londres,Individual,50,Mobile,Trimestral,11,3,18.74068190774296,5,-0.22,1,10,500,Tarjeta,1,0,0,1,17.627142110032402,Tecnico,4.0,0,0.66,0.2,23,Neutral,1,0
CUST_00159,Masculino,59,India,Toronto,Individual,14,Referral,Mensual,20,5,9.68002873711249,5,0.17,25,100,1400,Tarjeta,0,1,0,1,27.89953199316237,Servicio,5.0,1,0.72,0.27,33,Insatisfecho,0,0
CUST_00160,Femenino,43,USA,Delhi,Individual,56,Web,Anual,25,2,19.23803011616986,6,0.19,4,10,560,Tarjeta,0,0,0,1,6.439668304413612,Tecnico,5.0,0,0.4,0.34,3,Neutral,0,0
CUST_00161,Masculino,42,UK,Dhaka,Individual,29,Referral,Mensual,15,0,14.691233357784752,2,-0.01,1,100,2900,Tarjeta,0,1,0,1,18.1143588465216,Servicio,3.0,0,0.78,0.47,26,Insatisfecho,4,0
CUST_00162,Masculino,28,Canada,Londres,SME,5,Mobile,Mensual,12,7,25.40707144602025,4,0.02,20,50,250,Transferencia Bancarias,1,0,0,0,33.327020076150745,Servicio,4.0,0,0.3,0.04,21,Insatisfecho,1,0
CUST_00163,Femenino,40,UK,New York,SME,44,Web,Trimestral,20,4,10.892870101274838,2,-0.27,4,10,440,Tarjeta,2,0,0,0,17.524490659563494,Facturacion,3.0,0,0.29,0.12,3,Satisfecho,1,1
CUST_00164,Femenino,51,Canada,Delhi,Individual,46,Web,Trimestral,24,3,14.609449850246834,4,0.3,11,20,920,PayPal,0,1,0,3,33.17970342609926,Tecnico,5.0,0,0.54,0.4,23,Neutral,3,0
CUST_00165,Femenino,74,Alemania,Berlin,Individual,6,Referral,Trimestral,19,0,21.14295518433068,8,0.19,9,100,600,PayPal,2,1,0,3,31.042227107765875,No clasificada,4.0,2,0.63,0.24,65,Satisfecho,0,0
CUST_00166,Masculino,69,USA,New York,Individual,8,Mobile,Mensual,38,0,9.107606359072568,3,-0.12,1,10,80,PayPal,0,0,0,3,25.77537534989248,No clasificada,4.0,1,0.25,0.37,71,Neutral,1,0
CUST_00167,Femenino,57,USA,Berlin,Individual,39,Web,Anual,21,1,8.548188357471158,3,0.17,5,10,390,Transferencia Bancarias,0,0,0,1,22.00071469412444,No clasificada,3.0,0,0.78,0.18,100,Neutral,2,0
CUST_00168,Masculino,40,Banglades,Sydney,Individual,39,Referral,Anual,25,0,6.884364295806481,3,-0.31,17,70,2730,Tarjeta,1,0,0,0,36.96020146902621,Facturacion,4.0,0,0.71,0.22,100,Satisfecho,1,0
CUST_00169,Masculino,46,India,Berlin,Individual,44,Web,Mensual,28,7,19.10892907134373,3,-0.02,2,30,1320,PayPal,0,0,0,2,12.311033953622706,Tecnico,4.0,0,0.51,0.19,20,Satisfecho,1,0
CUST_00170,Femenino,48,India,New York,Individual,29,Web,Mensual,23,0,4.882652374972121,3,-0.02,6,10,290,Tarjeta,0,1,1,1,22.448834814792427,Servicio,4.0,0,0.66,0.22,18,Insatisfecho,0,0
CUST_00171,Femenino,24,Australia,Londres,Individual,39,Mobile,Mensual,10,4,17.004285750515265,5,-0.15,7,50,1950,PayPal,0,1,0,2,23.873283495914613,Facturacion,3.0,0,0.79,0.35,11,Insatisfecho,0,0
CUST_00172,Masculino,57,Alemania,New York,SME,44,Mobile,Anual,11,2,10.112424439953385,5,0.0,21,20,880,Tarjeta,1,0,0,1,16.47502776221628,Servicio,3.0,1,0.71,0.49,36,Satisfecho,1,0
CUST_00173,Masculino,50,Banglades,New York,SME,27,Web,Anual,8,3,10.149563592505146,4,0.03,9,20,540,Tarjeta,1,0,1,0,29.983947320470985,Tecnico,4.0,0,0.28,0.06,36,Satisfecho,0,0
CUST_00174,Femenino,38,India,Sydney,Enterprise,16,Mobile,Trimestral,6,2,1.7709267802594404,4,0.14,20,70,1120,Tarjeta,0,1,0,1,21.53465649340204,Servicio,3.0,0,0.62,0.42,61,Satisfecho,1,0
CUST_00175,Femenino,19,Canada,Dhaka,Individual,27,Mobile,Anual,22,0,14.287389929956532,7,0.3,21,10,270,Tarjeta,0,1,0,0,38.67094746247295,Servicio,2.0,0,0.34,0.09,-10,Insatisfecho,0,1
CUST_00176,Femenino,35,Alemania,Toronto,SME,39,Mobile,Trimestral,32,6,9.77127034187749,2,0.09,5,70,2730,Tarjeta,0,0,0,1,24.8739977686618,Tecnico,5.0,0,0.24,0.45,19,Insatisfecho,0,0
CUST_00177,Masculino,64,USA,New York,SME,40,Mobile,Mensual,27,4,13.482218136535812,3,0.37,0,50,2000,Transferencia Bancarias,1,0,0,3,10.230999900800152,Facturacion,3.0,0,0.15,0.05,32,Satisfecho,1,0
CUST_00178,Masculino,50,Canada,Sydney,Enterprise,1,Web,Mensual,27,4,13.565150295024868,2,0.05,22,10,10,Tarjeta,0,1,0,1,32.12154822645702,Servicio,4.0,0,0.17,0.43,73,Insatisfecho,0,0
CUST_00179,Masculino,54,Banglades,Londres,Individual,45,Referral,Mensual,9,4,27.10378395151137,6,-0.1,1,20,900,Tarjeta,0,1,0,2,6.762877966223652,Servicio,3.0,1,0.59,0.06,-36,Satisfecho,0,0
CUST_00180,Masculino,51,Banglades,Sydney,SME,51,Web,Mensual,24,7,8.588361687568002,5,-0.09,7,30,1530,Tarjeta,1,1,0,0,1.0,Facturacion,5.0,0,0.48,0.43,26,Neutral,1,0
CUST_00181,Masculino,37,Alemania,Sydney,Individual,33,Referral,Trimestral,25,7,18.528289833691336,7,0.01,1,20,660,PayPal,0,0,0,1,11.3779901671576,No clasificada,4.0,0,0.47,0.02,90,Neutral,1,0
CUST_00182,Masculino,52,USA,Berlin,SME,56,Web,Mensual,36,4,12.586754906709151,7,-0.09,32,20,1120,Tarjeta,0,1,0,1,36.98815882057119,Facturacion,5.0,0,0.59,0.1,13,Neutral,1,0
CUST_00183,Femenino,68,India,Toronto,Individual,50,Web,Mensual,23,1,19.083105628177748,5,0.15,0,30,1500,Transferencia Bancarias,0,0,0,3,20.730791943967738,Facturacion,4.0,0,0.11,0.1,37,Neutral,1,0
CUST_00184,Masculino,67,Canada,Toronto,SME,39,Web,Mensual,37,0,13.706043519411809,5,-0.0,3,30,1170,Transferencia Bancarias,1,1,0,0,31.16622878230861,Tecnico,4.0,0,0.67,0.04,72,Insatisfecho,1,0
CUST_00185,Masculino,71,Canada,Delhi,SME,54,Mobile,Trimestral,21,6,27.43845676889397,4,0.07,40,20,1080,Tarjeta,1,0,0,1,29.63365118249516,Tecnico,3.0,0,0.25,0.21,-44,Satisfecho,0,0
CUST_00186,Masculino,35,USA,Dhaka,Individual,27,Web,Anual,24,1,14.582817847399124,3,-0.13,1,100,2700,Tarjeta,0,1,0,1,19.944056512100467,No clasificada,3.0,0,0.32,0.33,65,Insatisfecho,1,0
CUST_00187,Femenino,63,Canada,Londres,Individual,17,Mobile,Anual,31,6,15.70861238788916,4,0.13,12,10,170,PayPal,0,0,0,0,21.357624418772104,Servicio,2.0,0,0.32,0.17,9,Satisfecho,0,0
CUST_00188,Masculino,41,India,Delhi,Individual,15,Referral,Trimestral,22,1,23.321625535419717,6,-0.07,10,20,300,Tarjeta,0,0,0,0,30.21978058105314,No clasificada,4.0,0,0.17,0.03,-18,Satisfecho,1,0
CUST_00189,Masculino,25,India,Dhaka,Individual,22,Web,Trimestral,4,0,12.484105158071005,5,0.19,0,50,1100,Tarjeta,2,0,0,2,38.025472217052936,Servicio,3.0,0,0.87,0.15,58,Insatisfecho,1,0
CUST_00190,Femenino,47,India,Dhaka,Individual,57,Web,Mensual,10,7,22.223322976561864,1,-0.07,21,30,1710,Tarjeta,1,0,0,0,22.88373467817214,No clasificada,2.0,0,0.66,0.38,94,Satisfecho,0,1
CUST_00191,Masculino,61,USA,Sydney,Individual,19,Referral,Mensual,46,7,23.35618284811875,6,-0.08,0,10,190,PayPal,1,0,1,0,13.842766852968818,Facturacion,4.0,0,0.66,0.43,-1,Neutral,1,0
CUST_00192,Masculino,70,UK,Londres,SME,28,Web,Mensual,20,4,11.118454154285915,11,-0.12,12,20,560,Transferencia Bancarias,0,0,0,2,19.07465500172982,No clasificada,3.0,0,0.12,0.21,5,Satisfecho,1,0
CUST_00193,Masculino,27,UK,Dhaka,Individual,23,Web,Mensual,26,3,20.63638960355838,7,-0.18,5,30,690,Tarjeta,0,0,0,3,37.53893159624147,Tecnico,5.0,1,0.72,0.26,95,Insatisfecho,1,0
CUST_00194,Masculino,40,Banglades,Londres,SME,36,Web,Trimestral,9,4,8.280893973458186,4,0.22,0,30,1080,Tarjeta,0,0,1,2,16.080448043413362,Tecnico,5.0,0,0.38,0.45,33,Insatisfecho,0,0
CUST_00195,Masculino,69,Banglades,Toronto,SME,49,Web,Mensual,23,4,16.47167137599546,6,0.22,6,20,980,PayPal,0,1,1,0,32.57279443083885,Tecnico,3.0,0,0.78,0.5,2,Insatisfecho,1,0
CUST_00196,Femenino,66,Canada,Toronto,Enterprise,39,Web,Trimestral,33,1,10.410958693798037,5,0.14,11,10,390,Tarjeta,0,1,0,2,9.574236232995414,Tecnico,3.0,1,0.69,0.14,16,Insatisfecho,1,0
CUST_00197,Femenino,28,India,Toronto,SME,48,Mobile,Mensual,1,2,14.527171437653852,5,-0.03,0,20,960,Tarjeta,0,1,0,1,35.89352510000076,Tecnico,5.0,0,0.43,0.23,57,Neutral,0,1
CUST_00198,Femenino,19,Canada,New York,Individual,49,Web,Mensual,22,4,19.799627704868094,4,-0.22,23,10,490,PayPal,2,0,1,0,23.74339221700572,No clasificada,4.0,1,0.33,0.31,1,Neutral,2,0
CUST_00199,Masculino,43,USA,Sydney,SME,59,Mobile,Anual,22,0,22.881692512361468,5,0.15,3,10,590,Tarjeta,0,0,0,0,36.709192876735045,Tecnico,2.0,0,0.2,0.2,92,Satisfecho,2,0
CUST_00200,Masculino,53,Canada,Londres,Individual,20,Web,Mensual,23,0,1.0,5,-0.12,2,20,400,Tarjeta,0,0,0,2,9.087699377126324,Facturacion,5.0,0,0.79,0.49,14,Satisfecho,4,0
CUST_00201,Masculino,50,Australia,Sydney,Enterprise,47,Mobile,Mensual,41,7,8.896072169236877,6,-0.1,18,10,470,Tarjeta,0,0,0,2,15.732311716254753,Servicio,5.0,0,0.25,0.3,3,Satisfecho,1,0
CUST_00202,Femenino,64,UK,Dhaka,SME,9,Web,Mensual,17,0,24.4940523635831,5,0.02,5,10,90,Tarjeta,2,0,0,2,23.91488285337373,No clasificada,3.0,0,0.67,0.24,72,Insatisfecho,0,0
CUST_00203,Masculino,30,Canada,Londres,SME,53,Referral,Mensual,15,6,15.000925679981869,5,0.14,19,70,3710,Transferencia Bancarias,0,0,0,0,14.145280959290696,Facturacion,4.0,0,0.18,0.02,77,Insatisfecho,1,0
CUST_00204,Masculino,57,Canada,Londres,Individual,23,Mobile,Trimestral,18,1,14.778041268980632,3,0.12,3,30,690,Transferencia Bancarias,1,1,0,0,19.97377407127183,No clasificada,2.0,0,0.56,0.02,-20,Insatisfecho,2,0
CUST_00205,Femenino,42,Alemania,Delhi,Individual,45,Web,Trimestral,43,3,21.949387765952416,11,0.14,8,30,1350,Tarjeta,0,0,0,2,42.14350341642452,Tecnico,2.0,1,0.51,0.06,-32,Insatisfecho,0,0
CUST_00206,Masculino,21,Canada,Londres,SME,7,Web,Mensual,21,3,1.0,7,-0.19,37,20,140,PayPal,1,1,0,1,12.0225438920229,Servicio,3.0,0,0.64,0.18,71,Satisfecho,0,0
CUST_00207,Femenino,59,Australia,Londres,SME,31,Web,Anual,25,3,8.028804141807564,2,-0.0,4,20,620,Tarjeta,1,0,0,1,27.39487906125981,Tecnico,3.0,1,0.79,0.21,15,Neutral,1,0
CUST_00208,Femenino,36,UK,Berlin,Individual,51,Web,Trimestral,0,4,21.9294648361024,5,0.09,6,20,1020,PayPal,0,0,0,0,43.51038588663626,Tecnico,4.0,0,0.17,0.26,-6,Satisfecho,0,0
CUST_00209,Femenino,35,Alemania,Berlin,Enterprise,11,Mobile,Mensual,21,4,3.2346158196964243,7,-0.22,16,10,110,PayPal,0,0,0,4,27.952805961218555,Tecnico,4.0,0,0.22,0.24,-17,Insatisfecho,1,0
CUST_00210,Masculino,54,USA,Delhi,Individual,40,Web,Mensual,18,2,15.250929829179702,3,0.01,10,50,2000,Transferencia Bancarias,1,1,1,2,22.55948694197101,Tecnico,4.0,0,0.57,0.25,53,Satisfecho,1,0
CUST_00211,Masculino,47,Banglades,New York,SME,17,Referral,Trimestral,20,2,1.0,9,0.02,15,20,340,Tarjeta,1,0,1,3,23.27594529194976,No clasificada,4.0,0,0.34,0.12,-53,Insatisfecho,0,0
CUST_00212,Masculino,36,USA,Toronto,SME,36,Web,Trimestral,16,2,11.226323947045262,6,-0.16,4,70,2520,Tarjeta,0,1,0,4,29.269971689188655,Tecnico,4.0,0,0.83,0.1,63,Satisfecho,0,0
CUST_00213,Masculino,40,UK,Dhaka,Individual,26,Mobile,Mensual,7,1,22.89282029377774,3,0.06,5,20,520,Tarjeta,1,0,0,0,44.13678354093521,Servicio,3.0,0,0.37,0.42,-2,Neutral,4,0
CUST_00214,Masculino,71,Banglades,Dhaka,Individual,36,Web,Mensual,17,3,1.975557030106783,4,0.13,0,50,1800,Tarjeta,0,1,1,2,18.52104250563845,No clasificada,3.0,0,0.42,0.42,-4,Neutral,0,0
CUST_00215,Masculino,33,USA,Londres,SME,18,Web,Mensual,35,4,12.762993456389344,9,-0.03,16,20,360,Tarjeta,1,1,0,0,28.02238296715401,Tecnico,4.0,0,0.48,0.25,17,Neutral,0,0
CUST_00216,Masculino,18,Australia,Sydney,Individual,54,Referral,Mensual,21,2,21.21052927933292,7,0.24,8,100,5400,Transferencia Bancarias,1,0,0,1,40.03027933021971,Facturacion,4.0,0,0.44,0.44,-27,Satisfecho,2,0
CUST_00217,Femenino,29,Canada,Dhaka,Individual,31,Referral,Mensual,2,1,8.95780797570666,5,0.14,8,20,620,Tarjeta,0,0,0,2,32.83130095338939,Servicio,2.0,0,0.14,0.28,-4,Satisfecho,0,1
CUST_00218,Masculino,41,UK,Berlin,SME,49,Mobile,Anual,8,5,17.297944258423033,2,-0.06,4,70,3430,Tarjeta,2,1,1,2,43.00735478210545,Tecnico,4.0,2,0.45,0.39,-37,Neutral,0,0
CUST_00219,Femenino,51,Banglades,Toronto,SME,35,Mobile,Trimestral,22,2,27.707023134771976,6,0.1,22,50,1750,Transferencia Bancarias,0,0,1,0,8.948960179351305,No clasificada,3.0,0,0.61,0.02,-4,Insatisfecho,0,0
CUST_00220,Masculino,70,Alemania,New York,Individual,41,Referral,Trimestral,9,4,20.08795504664363,3,-0.25,12,20,820,Tarjeta,1,0,0,4,19.692201784716406,Tecnico,3.0,0,0.26,0.28,30,Satisfecho,1,0
CUST_00221,Masculino,74,Canada,Toronto,Individual,28,Mobile,Mensual,22,2,16.480062069215357,3,0.27,0,70,1960,PayPal,0,0,0,0,13.72380999000498,Facturacion,2.0,0,0.55,0.25,-1,Neutral,3,0
CUST_00222,Masculino,25,USA,Londres,Individual,26,Web,Mensual,32,6,26.234410373590748,5,0.09,14,10,260,PayPal,0,0,1,0,26.358301427758818,Tecnico,4.0,0,0.15,0.07,42,Neutral,1,0
CUST_00223,Femenino,35,USA,Toronto,SME,6,Web,Mensual,24,6,16.02410490416362,3,0.07,0,10,60,Tarjeta,1,0,0,2,29.803594042843383,Servicio,4.0,1,0.35,0.21,35,Satisfecho,1,0
CUST_00224,Femenino,74,Alemania,Londres,Individual,34,Mobile,Trimestral,10,1,14.064472359025316,6,-0.09,4,30,1020,Transferencia Bancarias,0,0,0,0,17.89031300042865,Tecnico,4.0,0,0.32,0.12,36,Satisfecho,0,0
CUST_00225,Femenino,65,Australia,Delhi,SME,28,Mobile,Mensual,21,5,7.613177293046862,5,-0.16,6,70,1960,Tarjeta,0,0,0,2,12.519912941118417,Servicio,2.0,0,0.4,0.33,8,Satisfecho,0,0
CUST_00226,Femenino,22,Alemania,Berlin,SME,44,Mobile,Mensual,27,5,20.94735932111746,8,0.16,10,20,880,Tarjeta,0,0,0,1,8.953230657902438,No clasificada,5.0,0,0.6,0.19,27,Satisfecho,0,0
CUST_00227,Masculino,43,UK,Berlin,Individual,47,Web,Mensual,12,1,29.300639428265924,5,0.09,11,10,470,PayPal,0,0,0,1,13.80156275670848,Facturacion,4.0,0,0.77,0.45,7,Insatisfecho,0,0
CUST_00228,Femenino,47,Alemania,Londres,Individual,9,Referral,Anual,9,2,1.0,7,0.07,6,10,90,PayPal,1,1,0,0,38.33445414070045,No clasificada,3.0,0,0.35,0.48,-50,Satisfecho,0,0
CUST_00229,Masculino,71,USA,Sydney,Enterprise,29,Mobile,Trimestral,19,4,9.112119887101336,1,0.12,3,50,1450,Tarjeta,0,0,0,1,13.748868074663037,Servicio,4.0,0,0.73,0.25,-28,Neutral,1,0
CUST_00230,Masculino,30,Australia,Berlin,Individual,34,Mobile,Mensual,35,1,14.40901582000694,5,-0.06,9,50,1700,PayPal,0,0,0,1,41.42635431496479,Facturacion,4.0,0,0.64,0.28,17,Satisfecho,0,0
