Address Borough,Business Name,License Type,Latitude,Longitude
Brooklyn,COLEMAN J & R CLEANERS INC.,Business,40.698673241408976,-73.99421175970956
Brooklyn,ADAM'S DELI ON THE CORNER CORP,Business,40.60446852022846,-73.9698859992866
Queens,TECH ELECTRONICS SHOP INC.,Business,40.72298303111164,-73.80003968278501
Queens,"QUEZADA, AMAURY",Business,40.684036644236414,-73.86327241665845
Brooklyn,FOOD YOU DESIRE CORP,Business,40.61959291124509,-74.02783348570989
Brooklyn,"AZCONA, RAMON",Business,40.69134270498445,-73.9255075787529
Manhattan,"GALABYA, RAJ K",Business,40.70797786256731,-74.00800367479317
Brooklyn,GREAT LAND DELI CORP,Business,40.701886973921766,-73.92377907620258
Queens,MUKTI 49 PETROLEUM INC.,Business,40.73633673538162,-73.85756843204375
Manhattan,SP PLUS CORPORATION,Business,40.785064408269015,-73.97483091455368
Manhattan,ESQEV LLC,Business,40.72587319157503,-73.98654631912504
Manhattan,125 AMSTERDAM WIRELESS INC.,Business,40.81352995714842,-73.95637057914557
Staten Island,VIRAJ GROCERY STORE INC.,Business,40.63126388538218,-74.14688367723141
Brooklyn,DR FIRST APPLIANCES LLC,Business,40.66143839812184,-73.89706285353694
Brooklyn,"ROBERTS,JELANI",Business,40.63296080796511,-73.90286770696419
Queens,BAI LI LAUNDROMAT INC,Business,40.688508259469494,-73.86129446162902
Queens,MUKTI 321 PETROELUM INC,Business,40.74362578374005,-73.71836048841745
Manhattan,"HOSSAIN, TAMANNA S",Business,40.73975142777679,-74.00252241397993
Brooklyn,BENSONHURST AUTO SOUND INC.,Business,40.606544736563514,-74.00338171795059
Manhattan,216 SAL DELI & GROCERY CORP,Business,40.72884453677296,-73.97847459385697
Staten Island,"APPLIANCES R. RUSS, INC.",Business,40.59172425435218,-74.08138086939888
Brooklyn,COMPUTER SMART SHOP LTD,Business,40.619197059782216,-73.9227892720016
Manhattan,FIRST CHOICE NEWS INC,Business,40.72632953855936,-73.99602411965768
Manhattan,BHH ENTERPRISE INC,Business,40.72081227275736,-73.9907537769954
Manhattan,SWETA ARORA AND SATINDER ARORA,Business,40.75489930122157,-73.99013544337123
Manhattan,Karan Vadhan,Business,40.74998602973073,-73.98827023617238
Queens,"HATZISTEFANIDIS, STEPHEN",Business,40.77578986128961,-73.92033666771977
Manhattan,"IPANEMA LAUNDRY, INC",Business,40.79907717872112,-73.95183999373246
Bronx,"MANIDA FOOD CENTER, INC.",Business,40.81261912301937,-73.88789517492334
Manhattan,"270 MARKET, INC.",Business,40.76003985456557,-73.98662966054061
Brooklyn,RIDGE ORGANIC INC,Business,40.62625673668451,-74.0299329007695
Manhattan,"TAYLOR, III THOMAS E",Business,40.81331664538997,-73.95847324804707
Staten Island,SUPERSONIC GROUP INC.,Business,40.536968881665906,-74.1468599144243
Brooklyn,NEW YORK DELI OF WILLIAMSBURG CORP,Business,40.713931395953274,-73.9561039107654
Brooklyn,AARON INC,Business,40.61775147139107,-73.99157130078643
Queens,KAPAMILYA RESTAURANT & BAKE SHOP,Business,40.74634690919477,-73.89612325285016
Brooklyn,CENTRAL HUB AUTOMOTIVE REPAIRS INC,Business,40.67234672759652,-73.92226630837021
Brooklyn,"CREATIVE AUDIO & SECURITY, INC.",Business,40.638618236936495,-74.02237906908834
Queens,"FLASHPOINT INVESTIGATIONS, INC.",Business,40.765001523207424,-73.8859031997765
Brooklyn,BRIGHTON'S BEST DELI CORP,Business,40.577682964880154,-73.95583347132629
Brooklyn,ONE STOP TO SHOP GOURMET & DELI CORP,Business,40.680312851038515,-73.94800310083563
Queens,T.J. AUTO DOCTOR INC.,Business,40.759694027043835,-73.93698573884518
Queens,NOR CREST SERVICE STATION INC.,Business,40.72632735608902,-73.78992395740212
Queens,ACCESS INTERNET CAFE CORP,Business,40.76331743980176,-73.92820307873986
Brooklyn,HEIGHTS DELI AND CONVENIENCE CORP.,Business,40.69516274603665,-73.99561847871712
Brooklyn,PHIL UP PETROLEUM INC.,Business,40.58296066050316,-73.98631589897815
Brooklyn,"J & R TELEVISION & AIR CONDITIONING SERVICE & SALES, INC",Business,40.674042002874955,-73.97575965466343
Bronx,HUNTS POINT DELI CORP,Business,40.81907305325831,-73.8862043005336
Manhattan,"CENTRAL PARK RPN, PLLC",Business,40.762145306022575,-73.972478754967
Brooklyn,559 SMOKE SHOP INC,Business,40.66622442041491,-73.99214912495523
Queens,EXEL CONSTRUCTION CORP,Business,40.77638533058267,-73.77633821647993
Manhattan,ZEE SMOKE & COVENIENCE INC,Business,40.73283384080331,-73.98611553449003
Manhattan,STAR TECH WIRELESS CORP,Business,40.86208424781552,-73.92504157190068
Queens,GALAXY STATION & MINIMART INC.,Business,40.764472513472626,-73.8838825361389
Manhattan,COSTCO WHOLESALE CORPORATION,Business,40.79563376641091,-73.93240828404274
Manhattan,STUYVESANT GOURMET DELI & GROCERY INC. I,Business,40.73079379069769,-73.98120170193275
Queens,OZ TOWING & RECOVERY INC,Business,40.674727668325446,-73.8368914218421
Bronx,WHITE PLAINS FOODS INC,Business,40.88314499519182,-73.86303290918094
Manhattan,THE HERTZ CORPORATION,Business,40.76033970305452,-73.99509439172174
Brooklyn,DYKER HEIGHTS DELI INC,Business,40.6212895364032,-74.02637530248136
Manhattan,BIG APPLE SMOKE SHOP AND ORGANIC CORP,Business,40.82657590377374,-73.95032779261946
Manhattan,WARRANTY LOGISTICS LLC,Business,40.752424063240085,-73.97531967341268
Staten Island,KARMA PRITO INC,Business,40.5719971395947,-74.09254061417417
Manhattan,NYC SMOKES & MORE INC.,Business,40.72939000611557,-74.00098860367115
Brooklyn,MILK FARM GROCERY OF JUSTIN INC.,Business,40.58766222139959,-73.98411149977025
Staten Island,5 FINGERBOARD GAS CORP,Business,40.609253239252695,-74.06274980545506
Brooklyn,SMOKESHOP NEWSSTAND INC.,Business,40.58727523197098,-73.95375691757567
Brooklyn,MARYS FLORIST CORP,Business,40.70346665465181,-73.91789123190965
Queens,NATWL COMPUTER CORP.,Business,40.733745203383705,-73.82532312601938
Brooklyn,"SAMARITAN SERVICES, INC.",Business,40.697250742227034,-73.9859678738232
Manhattan,THE VINEGAR FACTORY INC,Business,40.779738053799086,-73.94621395621039
Brooklyn,"BERETIN, NEDILJKO",Business,40.64073327311908,-73.9879939750202
Bronx,"HANNA & JINA NY, INC.",Business,40.87887649083584,-73.9172949144552
Manhattan,CHARLIE'S NEWSSTAND II INC,Business,40.74852782312925,-73.98241295747745
Queens,YU FORTUNE LAUNDROMAT & DRY CLEANER INC,Business,40.69956416602358,-73.83239113622209
Queens,HELMS BROS. INC.,Business,40.758876359561185,-73.77481959169609
Queens,SP PLUS CORPORATION,Business,40.73522868580929,-73.86509784637948
Manhattan,"BRET ADAMS, LIMITED",Business,40.76031215288976,-73.99309100046669
Bronx,"TIN MARIN BAR & LOUNGE, INC.",Business,40.886943588358335,-73.90707161321855
Bronx,ESL Home Services Corporation,Business,40.819988443152766,-73.81520807116323
Queens,J & E DYNAMIC STORE INC.,Business,40.70175935785462,-73.80743186433725
Brooklyn,"SMOKE STAX III, INC",Business,40.61841017019711,-73.990897635426
Brooklyn,"291 DICAYAGUA GROCERY, INC.",Business,40.69492711184422,-73.92510328809595
Queens,"DIYA 142, INC.",Business,40.76173021399862,-73.82680916792219
Brooklyn,P & L ELECTRONICS INC.,Business,40.63420851392077,-73.91526706729744
Queens,GOLDEN LION CHENG LE INC.,Business,40.73325797548479,-73.79453872427005
Manhattan,"DELICIOUS MARKET, INC.",Business,40.73709975538334,-73.99212273163589
Queens,"ISLAM, MD R",Business,40.70735009981751,-73.7960685356748
Brooklyn,ECOATM LLC,Business,40.661113879687335,-73.99733278124964
Manhattan,"ALL MAGIC AUTOMOTIVE, INC.",Business,40.7577954244143,-73.99889185856132
Manhattan,220 RIVERSIDE PARKING LLC,Business,40.77968958467983,-73.98788226229857
Bronx,2918 Gas Corp.,Business,40.868222667406,-73.85895634641446
Queens,A TELEPHONE INC,Business,40.733747096453136,-73.85003265487107
Brooklyn,F & G CAR WASH CORP.,Business,40.69883256785473,-73.91290569469999
Manhattan,ADIL ENTERPRISES INC.,Business,40.81542459968003,-73.95849722167218
Manhattan,"SMZ IMPEX, INC",Business,40.72927127148002,-73.98717343138196
Bronx,"DR. JAY'S, INC.",Business,40.86183348378982,-73.89253370700882
Manhattan,1 GUADALUPE VICTORIA INC.,Business,40.85132124535383,-73.93225771416616
Queens,"CARPIO, INGRID M",Business,40.747546449136344,-73.88467354326677
Manhattan,"PAVILLION AGENCY, INC.",Business,40.751771856511944,-73.9807951548198
Brooklyn,"GONZALEZ, CANDIDO",Business,40.64472185065769,-74.00714566946947
Manhattan,2ND AVE SMOKE SHOP INC,Business,40.726040931056794,-73.98952277083936
Brooklyn,STAYFRESHDELI&GRILL CORP,Business,40.68385099919841,-73.91210318943877
Queens,"HEADLINE TALENT AGENCY, LLC",Business,40.75056076192673,-73.93931508746887
Brooklyn,525 DELI AND GROCERY CORP,Business,40.714074822700255,-73.9510320733252
Manhattan,NYC GREEN VALLEY GROCERY INC,Business,40.79963082772893,-73.94402354896373
Brooklyn,AMIR FOOD MARKET 1 CORP,Business,40.65533021014253,-73.91604394098071
Manhattan,"HUA, LIN",Business,40.71342372502058,-73.99761926230379
Queens,CMP EMPLOYMENT AGENCY CORP,Business,40.75803110620819,-73.92827374950976
Queens,TRAVIS WOOD GROCERY GRILL & DELI INC,Business,40.684338409918055,-73.84577737838707
Brooklyn,WILLY DELI GROCERY CORP,Business,40.676586210466475,-73.9986913175301
Manhattan,"DOKKO, HWEE",Business,40.845697387800115,-73.937186188734
Bronx,LULLABY SERVICES LLC,Business,40.90121211946253,-73.84682962901645
Manhattan,AVENUE A DELI & FOOD INC.,Business,40.72304324626938,-73.98571351193591
Queens,GLAT KOSHER MARKET INC,Business,40.72855764129848,-73.85500894511688
Queens,CERTIFIED CARS OF HUNTINGTON LLC,Business,40.7153267875634,-73.74281129424143
Queens,MATECANA BAKERY INC,Business,40.74580998064114,-73.8562417439037
Queens,MAGIC AUTO CUSTOMS GLASS AND SERCURITY INC,Business,40.714975023426675,-73.75009213735873
Queens,JALPA 117 INC,Business,40.700184854687755,-73.83264563501751
Brooklyn,ECOATM LLC,Business,40.66160805243453,-73.9206532478782
Brooklyn,"LESGOLD, LLC",Business,40.61770175522138,-73.96252473339996
Queens,"KHURANA, RAJIVE",Business,40.70805708273513,-73.8309234168928
Brooklyn,BRIGHTPLUS INC,Business,40.59896594148333,-73.95529364782402
Queens,MR. FIXSMITH INC.,Business,40.72057594337386,-73.84454270883228
Manhattan,REX PIPE SHOP INC.,Business,40.70492563063708,-74.00874989906589
Queens,ROCCO & FRANK'S CONVENIENCE INC.,Business,40.67227163500636,-73.84320610588667
Manhattan,468-470 FOOD CORP.,Business,40.75473768803032,-73.99530775979385
Brooklyn,SAHARA DELI MARKET CORP,Business,40.64745393563389,-73.95865576107256
Staten Island,M1D FUEL CORP.,Business,40.588956584412,-74.0899645859666
Queens,SARDAR JI TOWING INC,Business,40.7549064052617,-73.89164865279724
Queens,"HI TECH CENTRAL AIR, INC",Business,40.66885081692883,-73.81156062012472
Queens,"MACY'S BACKSTAGE, INC.",Business,40.735149591323975,-73.87528440236768
Brooklyn,"BUSHWICK SMOKE SHOP, INC.",Business,40.70608617042354,-73.92333424735322
Brooklyn,GRAHAM GIFTS & CONVENIENCE INC,Business,40.71404981345333,-73.94431906857646
Manhattan,110 EAST 42ND STREET GARAGE LLC,Business,40.751806831767645,-73.97694406768352
Staten Island,RICHMOND IRON & WIRE WORKS CO. INC.,Business,40.644318203865645,-74.09448227744618
Brooklyn,L S AUTO CLINIC INC,Business,40.61739080082453,-73.92669952052758
Queens,MUKTI 166 PETROLEUM INC,Business,40.717901871381976,-73.76621000230435
Queens,"RAGTIME NEWSTAND & LOTTO, INC.",Business,40.66164835195485,-73.84049895265542
Brooklyn,"NEW ALL STAR CLEANER, INC.",Business,40.63642108755613,-73.8925976708916
Brooklyn,"THE SUPERHERO BOX, INC.",Business,40.72969856395217,-73.95958251826583
Brooklyn,Etna Street Laundromat & Cleaners,Business,40.687752538152104,-73.86991748672922
Brooklyn,DANY DELIS INC,Business,40.60025084562012,-73.94358572619524
Bronx,MUKTI E 163RD PETROLEUM INC,Business,40.82461408432105,-73.91047919728929
Queens,EZ WEAR EZ TALK INC,Business,40.686799567488514,-73.79429966588907
Brooklyn,"MAJOR APPLIANCE SERVICE CO. OF NEW YORK CITY, INC",Business,40.61011418989778,-73.92644819522523
Bronx,SUPER BEST ELECTRONIC DEALS INC,Business,40.823349221158296,-73.89179735488902
Manhattan,SHAIZAL CORP.,Business,40.70996214232855,-74.0103159942943
Brooklyn,LINDA RESTAURANT CORP.,Business,40.6375538157166,-73.96831093620285
Queens,CORONA AUTOMOTIVE CORP,Business,40.75987326129072,-73.84502493371694
Manhattan,FEDERICO PICHARDO,Business,40.71880866483587,-73.99161984770691
Queens,"HERON HOME & HEALTH CARE PERSONNEL, INC.",Business,40.7089556564327,-73.79291836640571
Queens,"KONG, JIN Y",Business,40.752052771260544,-73.85945857266692
Queens,JUICE & BEATZ INC,Business,40.75337646953077,-73.9060091125418
Brooklyn,FOOD CORP I,Business,40.59304946642858,-73.9791268826187
Queens,1320 CENTRAL AVE CORP,Business,40.607084663325466,-73.74968207996734
Manhattan,"CARLOS DE LA PUENTE ANTIQUES, INC.",Business,40.76177552470902,-73.96514379993319
Brooklyn,EL SOBRINO INC,Business,40.67919866263571,-73.8870126227994
Staten Island,AMBOY BP LLC,Business,40.54637063462096,-74.15866816889701
Queens,SKY CONVENIENCE & DELI INC,Business,40.76303637136407,-73.77569716682822
Manhattan,NEW YORK RELIABLE LAUNDRY & CLEANERS INC.,Business,40.7731435219279,-73.94856244098717
Brooklyn,ECOATM LLC,Business,40.63559032178314,-73.91316838258565
Manhattan,"TIRU, LLC",Business,40.76195515064599,-73.9826223906044
Manhattan,GRACE CONVENIENCE INC,Business,40.76633162099823,-73.95654951017747
Bronx,SAMMY 194 GROCERY CANDY CORP,Business,40.86401691247848,-73.89109126955644
Bronx,1301 CASTLE HILL WIRELESS INC,Business,40.83427002337257,-73.85189481089898
Manhattan,TRAMWAY CONVENIENCE INC.,Business,40.76144023380842,-73.96374338112483
Bronx,MUNCHIES DELI GROCERY CORP,Business,40.835411064767534,-73.91683940191054
Manhattan,"KACHALIA, VARSHA",Business,40.76011648520396,-73.98483562074706
Brooklyn,PICKLES & OLIVES II INC,Business,40.6456424936524,-74.02049678723414
Brooklyn,NY CITY SMOKE SHOP CORP,Business,40.70617994497773,-73.94302719876043
Queens,969 UNITED DELI INC.,Business,40.69971897496642,-73.90244947058483
Staten Island,RT FUEL INC.,Business,40.64277713077714,-74.11402472923336
Bronx,CHIM CHIM ALL WIRELESS MINI MALL INC,Business,40.89810415610485,-73.85455952593237
Bronx,NADAL 3 DELI CONVENIENCE INC.,Business,40.82651684650104,-73.92280164041033
Queens,BRAHMANI KRUPA CORPORATION,Business,40.65553085774102,-73.83898185583912
Queens,PLATHO DELI GROCERY INC,Business,40.72916839155509,-73.90024514851252
Manhattan,"HOME CARE MATCH, LLC",Business,40.79866050623967,-73.96946225498968
Queens,REGO PARK MARKET INC,Business,40.72953361514964,-73.86074002117408
Bronx,EL MANA' MINIMARKET CORP,Business,40.816445030387634,-73.89644737046189
Manhattan,SP PLUS CORPORATION,Business,40.75811393684285,-73.97539336674451
Manhattan,"DRIVETECH, INC.",Business,40.77479202278058,-73.95242079545311
Brooklyn,"LEACOCK, SAUNDERS D",Business,40.66243692523961,-73.88487475529108
Brooklyn,"RODRIGUEZ, FELIPE",Business,40.718291997331626,-73.9539942925236
Staten Island,MY SMOKE SHOP INC,Business,40.625156588544,-74.14911814240419
Manhattan,CITY SEWING MACHINE CORP II,Business,40.754880236932095,-73.99206287822823
Manhattan,SANTIAGO DELI FOOD CORP.,Business,40.82245735304772,-73.95336586190652
Brooklyn,13TH AV MINIMART INC,Business,40.617896824198816,-74.00994516633249
Brooklyn,KINGS FOOD & GRILL CORP.,Business,40.60795862013711,-73.95719641040394
Bronx,IMPERIAL WIRELESS USA INC,Business,40.828949587683894,-73.87653951223639
Brooklyn,FRESH DELI LINE INC,Business,40.679826499184266,-73.94120737312717
Manhattan,"KAZARIAN/SPENCER/RUSKIN & ASSOCIATES, INC.",Business,40.75381740559305,-73.98569608376084
Queens,"SHS CONSTRUCTION, INC.",Business,40.712036397921686,-73.90779160260112
Queens,MAYPOLE NYC CORP,Business,40.712802440663125,-73.78322120339989
Queens,Z SKILL INTERCHANGE INC.,Business,40.74842887512008,-73.89173136963016
Brooklyn,"RAZ, AVINOAM",Business,40.594840670786205,-73.97354512540554
Queens,PERUVIAN LAUNDROMAT CORP.,Business,40.75819873438473,-73.93316819232355
Brooklyn,BROOKLYN WIRELESS MALL LLC,Business,40.68090098091467,-73.94968637328193
Manhattan,B K NEWS INC.,Business,40.70818373466945,-74.0077872858246
Manhattan,"SHAH, SUJATA U.",Business,40.78642096618917,-73.97805875487565
Queens,LEFRAK CITY NEWSSTAND INC.,Business,40.73460524661411,-73.86477435893579
Manhattan,LINCOLN NEWSSTAND INC,Business,40.75253177597138,-73.97866184173353
Staten Island,FALCONE LANDSCAPE & CONSTRUCTION CONTRACTORS LLC,Business,40.617223096725446,-74.07372532906734
Queens,"Countrywide Home Improvement, Inc.",Business,40.670481085680954,-73.80652001852955
Manhattan,QUICK PICK NY INC.,Business,40.70593031708831,-74.00727486083898
Manhattan,"460 W ENTERPRISES, INC.",Business,40.7686035324758,-73.98736441537493
Queens,S & D CONTRACTING INC.,Business,40.71258993884374,-73.7685299928602
Staten Island,I LOVE MY DELI GROCERY INC,Business,40.60911774669653,-74.08917780605738
Bronx,"FAMILY DOLLAR STORES OF NEW YORK, INC.",Business,40.81963240012885,-73.9104533823623
Queens,Digitronex Inc.,Business,40.766752268186806,-73.78259795171651
Queens,KMART CORPORATION,Business,40.63604612725593,-73.74025605661087
Manhattan,251 LA BODEGUITA GROCERY CORP,Business,40.799413359463905,-73.93745018528024
Brooklyn,ZACK'S HOME IMPROVEMENT INCORPORATED,Business,40.58997346585803,-73.92317951158432
Queens,BOLLA OPERATING CORP.,Business,40.690438763285755,-73.84080510008324
Brooklyn,ROYAL MOTOR MART INC.,Business,40.68271368731743,-73.86799475666294
Bronx,JCY APPLIANCES LLC,Business,40.83880616724548,-73.84496755084997
Manhattan,EMPIRE GOURMET DELI GROCERY CORP.,Business,40.73891533879666,-73.98014210291221
Brooklyn,"FAMILY DOLLAR STORES OF NEW YORK, INC.",Business,40.68749993314922,-73.93937608434774
Queens,JOY 116 FOOD CORP.,Business,40.707454949677086,-73.83590241351132
Manhattan,"IPANEMA LAUNDRY, INC",Business,40.800210405373015,-73.95101927670324
Bronx,786 PARKING 1 CORP,Business,40.82455971731528,-73.9225835055067
Queens,BROADWAY AUTO CENTER NY INC,Business,40.76509821663653,-73.93179669732132
Queens,"AMAR CONSTRUCTION, INC.",Business,40.69894377637335,-73.83234220629589
Queens,DNSH INC,Business,40.70304954880741,-73.76334793189675
Outside NYC,PGR Construction Corp.,Business,40.62996468582521,-73.96907830525156
Brooklyn,COSTCO WHOLESALE CORPORATION,Business,40.654759516539904,-74.00723324075676
Brooklyn,ARSHAK CORP.,Business,40.58130862437011,-73.96296275912128
Brooklyn,ALWAJIH DELI INC,Business,40.68918831241119,-73.93029136718931
Brooklyn,MARK DELI & GROCERY CORP,Business,40.6156614803403,-74.03128606435652
Manhattan,"PM LEGAL, LLC",Business,40.74701897185261,-73.98841872747198
Brooklyn,"MS. CONVENIENCE, INC.",Business,40.622642229906326,-74.02842552996175
Brooklyn,GRAND MART INC,Business,40.71436407849212,-73.96097699303154
Manhattan,79 GOURMET DELI INC,Business,40.77125050944324,-73.95052069174517
Queens,BRAND TRADING INC,Business,40.73584067229968,-73.74629000287483
Queens,AVADH CONVENIENCE INC,Business,40.75962337846785,-73.9204029288955
Brooklyn,"812 LAUNDROMAT & CLEANERS, INC.",Business,40.60746090485257,-73.94253161051894
Queens,TRK USA CORP,Business,40.74594950623466,-73.89988438990495
Brooklyn,BEDFORD EXOTICS INC,Business,40.71742349418586,-73.95815061134515
Brooklyn,DEKALB SUPER DELI INC,Business,40.6904456814722,-73.9595053458562
Brooklyn,SARTHAK INC.,Business,40.61083183836679,-74.00854667950242
Bronx,JPS PETROLEUM INC.,Business,40.88578572025922,-73.82837743599148
